Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,10755,10755,10260,10260,38714,-0.030154078835428644,078860
2016-01-05,10029,10238,10029,10062,25351,-0.019298245614035037,078860
2016-01-06,10029,10216,9919,10205,50497,0.01421188630490966,078860
2016-01-07,10073,10205,9820,10095,42779,-0.010779029887310165,078860
2016-01-08,9853,9886,9500,9566,74222,-0.05240217929668156,078860
2016-01-11,9875,9875,9324,9423,34215,-0.014948776918252138,078860
2016-01-12,9622,9622,9170,9302,39836,-0.012840921150376716,078860
2016-01-13,9302,9423,9214,9346,34883,0.00473016555579453,078860
2016-01-14,9214,9489,9027,9489,26173,0.015300663385405588,078860
2016-01-15,9809,9809,9148,9434,31624,-0.00579618505638102,078860
2016-01-18,9104,9434,8884,9115,76653,-0.03381386474454107,078860
2016-01-19,9302,9302,8598,8884,62338,-0.025342841470104238,078860
2016-01-20,8708,8917,7849,8488,62489,-0.04457451598379103,078860
2016-01-21,8278,8818,8278,8653,29823,0.019439208294062205,078860
2016-01-22,8708,8818,8444,8642,39724,-0.0012712354096845457,078860
2016-01-25,8587,8774,8256,8576,44001,-0.007637121036797034,078860
2016-01-26,8488,8598,8289,8598,42210,0.0025652985074626766,078860
2016-01-27,8598,10084,8598,9478,227540,0.10234938357757617,078860
2016-01-28,9192,9522,9192,9522,42716,0.004642329605401896,078860
2016-01-29,9313,9401,9115,9324,34167,-0.020793950850661602,078860
2016-02-01,9258,9544,9104,9302,68719,-0.00235950235950233,078860
2016-02-02,9522,9522,8950,9192,44531,-0.011825413889486103,078860
2016-02-03,8994,9159,8807,8818,65671,-0.04068755439512617,078860
2016-02-04,8862,9060,8686,9060,46068,0.027443864821955044,078860
2016-02-05,9038,9038,8686,8906,47043,-0.01699779249448119,078860
2016-02-11,8488,8763,8488,8488,27959,-0.04693465079721537,078860
2016-02-12,8377,8521,7706,7937,52740,-0.06491517436380778,078860
2016-02-15,8333,9038,7849,9038,40255,0.13871739952122963,078860
2016-02-16,9148,9655,8818,9555,68745,0.057202921000221396,078860
2016-02-17,9434,10271,9368,10139,96671,0.06111983254840392,078860
2016-02-18,10205,10700,9919,10557,90961,0.04122694545813199,078860
2016-02-19,10590,10590,10139,10480,40845,-0.007293738751539269,078860
2016-02-22,10326,10623,10315,10535,33126,0.005248091603053506,078860
2016-02-23,10777,10777,10436,10711,30415,0.01670621737066913,078860
2016-02-24,10645,11460,10579,11262,98842,0.05144244234898698,078860
2016-02-25,11350,11482,10811,11218,81773,-0.00390694370449296,078860
2016-02-26,10855,11240,10855,11174,52630,-0.003922267783918687,078860
2016-02-29,10866,11240,10866,11240,65049,0.005906568820476021,078860
2016-03-02,11284,11350,11020,11240,47394,0.0,078860
2016-03-03,11460,11460,10954,11020,42657,-0.019572953736654797,078860
2016-03-04,10932,11240,10910,10998,20832,-0.0019963702359346858,078860
2016-03-07,10932,10932,10370,10634,35592,-0.03309692671394804,078860
2016-03-08,10667,10954,10469,10744,41727,0.010344179048335622,078860
2016-03-09,10502,10634,10249,10249,41216,-0.04607222635889796,078860
2016-03-10,10227,10513,10227,10337,21616,0.008586203532051861,078860
2016-03-11,10139,10337,9765,9897,37719,-0.04256554125955303,078860
2016-03-14,9875,10095,9655,9699,22371,-0.020006062443164607,078860
2016-03-15,9875,10899,9644,10590,120244,0.09186514073615837,078860
2016-03-16,11020,11394,10755,10976,154796,0.03644948064211517,078860
2016-03-17,11064,11735,10855,11372,91641,0.03607871720116629,078860
2016-03-18,11570,11570,11042,11306,36266,-0.005803728455856527,078860
2016-03-21,11328,11570,11009,11130,66792,-0.015566955598797061,078860
2016-03-22,11064,11240,10755,10800,67262,-0.029649595687331498,078860
2016-03-23,10788,11009,10788,10932,21990,0.012222222222222134,078860
2016-03-24,10932,11152,10800,10976,37392,0.004024881083058984,078860
2016-03-25,11174,11218,10811,10998,34199,0.0020043731778425222,078860
2016-03-28,10800,10800,10359,10623,59156,-0.03409710856519366,078860
2016-03-29,10954,10954,10502,10689,38849,0.006212934199378628,078860
2016-03-30,10866,10877,10557,10877,42858,0.01758817475909824,078860
2016-03-31,10877,10943,10755,10766,41433,-0.010205019766479695,078860
2016-04-01,10700,11240,10700,11020,53032,0.02359279212335119,078860
2016-04-04,11218,11218,10811,11020,33438,0.0,078860
2016-04-05,11108,11108,10777,10899,27980,-0.01098003629764066,078860
2016-04-06,10976,10976,10733,10910,16421,0.0010092669052206293,078860
2016-04-07,10910,11086,10733,10976,21259,0.006049495875343647,078860
2016-04-08,11020,11020,10800,10921,33567,-0.005010932944606417,078860
2016-04-11,10976,11218,10822,11042,42284,0.011079571467814242,078860
2016-04-12,11086,11086,10777,10777,36198,-0.02399927549357006,078860
2016-04-14,10777,10921,10557,10623,30648,-0.014289691008629535,078860
2016-04-15,10568,10899,10491,10601,28786,-0.0020709780664596167,078860
2016-04-18,10800,10800,10359,10623,19773,0.002075275917366337,078860
2016-04-19,10744,10744,10403,10612,24300,-0.0010354890332298083,078860
2016-04-20,10579,10678,10469,10491,22758,-0.011402186204297005,078860
2016-04-21,10425,10469,10216,10425,57885,-0.006291106662853929,078860
2016-04-22,10447,10513,10260,10447,30748,0.002110311750599614,078860
2016-04-25,10315,10579,10227,10579,60688,0.012635206279314692,078860
2016-04-26,10469,11218,10370,11152,107832,0.05416390963229034,078860
2016-04-27,11240,11570,10965,11240,88973,0.00789096126255373,078860
2016-04-28,11350,11867,11174,11658,206948,0.03718861209964408,078860
2016-04-29,11658,11658,11658,11658,0,0.0,078860
2016-05-02,11658,11658,11658,11658,0,0.0,078860
2016-05-03,11658,11658,11658,11658,0,0.0,078860
2016-05-04,11658,11658,11658,11658,0,0.0,078860
2016-05-09,11658,11658,11658,11658,0,0.0,078860
2016-05-10,11658,11658,11658,11658,0,0.0,078860
2016-05-11,11658,11658,11658,11658,0,0.0,078860
2016-05-12,11658,11658,11658,11658,0,0.0,078860
2016-05-13,11658,11658,11658,11658,0,0.0,078860
2016-05-16,11658,11658,11658,11658,0,0.0,078860
2016-05-17,11658,11658,11658,11658,0,0.0,078860
2016-05-18,11658,11658,11658,11658,0,0.0,078860
2016-05-19,11658,11658,11658,11658,0,0.0,078860
2016-05-20,11658,11658,11658,11658,0,0.0,078860
2016-05-23,11658,11658,11658,11658,0,0.0,078860
2016-05-24,11658,11658,11658,11658,0,0.0,078860
2016-05-25,14366,15137,12935,15137,5133732,0.29842168468004804,078860
2016-05-26,15688,16183,13211,13706,2189254,-0.09453656603025695,078860
2016-05-27,13816,14752,13321,14256,1149359,0.0401284109149278,078860
2016-05-30,13541,13761,12825,12880,832841,-0.09652076318742986,078860
2016-05-31,12990,13211,12550,12825,297249,-0.0042701863354037695,078860
2016-06-01,12660,13431,12550,12990,463878,0.012865497076023358,078860
2016-06-02,13376,13376,12715,12715,265081,-0.02117013086989994,078860
2016-06-03,12660,12935,12385,12605,307900,-0.008651199370821816,078860
2016-06-07,12660,12935,12605,12715,158413,0.008726695755652436,078860
2016-06-08,12715,12770,11889,12330,297827,-0.030279197797876578,078860
2016-06-09,12165,12330,11889,12000,200011,-0.02676399026763987,078860
2016-06-10,12055,12660,11889,12440,259687,0.036666666666666625,078860
2016-06-13,12385,13045,12000,12715,352824,0.02210610932475876,078860
2016-06-14,12550,12715,12110,12220,151325,-0.038930397168698394,078860
2016-06-15,12220,12330,11889,12055,134082,-0.013502454991816681,078860
2016-06-16,12110,12385,11669,11779,188269,-0.022895064288676936,078860
2016-06-17,11834,12055,11614,11669,188693,-0.009338653535953867,078860
2016-06-20,11724,12165,11669,12055,125089,0.03307909846602097,078860
2016-06-21,12110,12330,11889,12055,134179,0.0,078860
2016-06-22,12000,12055,11779,11834,91680,-0.018332642057237614,078860
2016-06-23,11834,12275,11669,11944,145890,0.009295250971776303,078860
2016-06-24,12110,12110,10921,11174,324302,-0.06446751507032822,078860
2016-06-27,10899,11339,10051,11339,165770,0.014766422051190276,078860
2016-06-28,11394,12000,11174,11889,125646,0.04850515918511333,078860
2016-06-29,11889,12330,11779,11834,90952,-0.004626124989486113,078860
