Date,Open,High,Low,Close,Volume,Change,Code
2020-11-06,6667,8668,6667,8668,39633402,,290690
2020-11-09,9613,11264,9193,11264,31625190,0.29949238578680193,290690
2020-11-10,11643,14309,10578,12864,36964355,0.14204545454545459,290690
2020-11-11,12248,12914,9347,9633,10919400,-0.25116604477611937,290690
2020-11-12,9433,10598,8767,8868,13072646,-0.07941451261289323,290690
2020-11-13,8613,9078,8182,8533,4722015,-0.037776274244474495,290690
2020-11-16,9247,10898,9012,10333,25464312,0.2109457400679715,290690
2020-11-17,9713,10163,9117,9168,6753735,-0.11274557243782057,290690
2020-11-18,8997,9633,8917,9168,2975376,0.0,290690
2020-11-19,9743,10063,9197,9248,4838019,0.008726003490401313,290690
2020-11-20,9243,9263,8947,9048,1011120,-0.021626297577854725,290690
2020-11-23,9098,9098,8768,8768,811482,-0.030946065428824054,290690
2020-11-24,8732,9463,8432,8818,2300532,0.005702554744525523,290690
2020-11-25,8863,9213,8632,8668,1245238,-0.017010660013608514,290690
2020-11-26,8763,8948,8432,8568,673068,-0.011536686663590201,290690
2020-11-27,8582,8998,8562,8833,921601,0.03092903828197935,290690
2020-11-30,8898,8898,8583,8583,387801,-0.028302954828484106,290690
2020-12-01,8663,8678,8447,8498,400572,-0.009903297215425821,290690
2020-12-02,8563,8633,8267,8368,455091,-0.015297717109908238,290690
2020-12-03,8327,8962,7876,8197,1678736,-0.020434990439770595,290690
2020-12-04,8162,8177,7811,7847,443738,-0.04269854824935948,290690
2020-12-07,7762,7762,7326,7447,669340,-0.05097489486427931,290690
2020-12-08,7446,7662,7296,7467,531310,0.002685645226265576,290690
2020-12-09,7592,7627,7146,7197,539271,-0.03615910004017675,290690
2020-12-10,7047,7147,6796,6932,478136,-0.03682089759622065,290690
2020-12-11,6961,7242,6876,7047,322907,0.016589728793998892,290690
2020-12-14,7047,7097,6832,6832,249426,-0.030509436639704846,290690
2020-12-15,6831,7397,6731,7167,1188689,0.049033957845433296,290690
2020-12-16,7112,7247,6967,6967,274163,-0.02790567880563699,290690
2020-12-17,7011,7242,6946,7047,220688,0.011482704176833725,290690
2020-12-18,7046,7447,6966,7417,568762,0.05250461189158506,290690
2020-12-21,7427,7462,7111,7197,490778,-0.029661588243225068,290690
2020-12-22,7112,7112,6782,6782,427940,-0.0576629151035154,290690
2020-12-23,6812,6912,6361,6382,443027,-0.058979652020053064,290690
2020-12-24,6327,6427,6097,6097,309883,-0.044656847383265474,290690
2020-12-28,6147,6312,5831,5917,286542,-0.02952271608988022,290690
2020-12-29,5931,6077,5811,6032,158497,0.019435524759168432,290690
2020-12-30,6046,6882,5996,6367,1050659,0.05553713527851456,290690
