Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,3943,3943,3943,3943,0,0.0,225220
2016-01-05,3943,3943,3943,3943,0,0.0,225220
2016-01-06,3724,4057,3724,4053,0,0.027897539944204963,225220
2016-01-07,3724,4052,3724,4053,0,0.0,225220
2016-01-08,4031,4031,4031,4031,0,-0.005428077966938116,225220
2016-01-11,3746,4031,3746,4031,0,0.0,225220
2016-01-12,3987,3987,3987,3987,0,-0.010915405606549244,225220
2016-01-13,3987,3987,3987,3987,0,0.0,225220
2016-01-14,3724,3983,3680,3983,0,-0.0010032605969400032,225220
2016-01-15,3987,3987,3987,3987,0,0.0010042681395932007,225220
2016-01-18,3987,3987,3987,3987,0,0.0,225220
2016-01-19,4031,4031,4031,4031,0,0.01103586656634059,225220
2016-01-20,3636,4154,3636,4154,0,0.03051352021830822,225220
2016-01-21,4149,4149,4149,4149,0,-0.0012036591237362115,225220
2016-01-22,4149,4149,4149,4149,0,0.0,225220
2016-01-25,4277,4277,4277,4277,0,0.030850807423475457,225220
2016-01-26,4277,4277,4277,4277,0,0.0,225220
2016-01-27,4277,4277,4277,4277,0,0.0,225220
2016-01-28,4425,4425,4425,4425,0,0.034603694178162225,225220
2016-01-29,4382,4382,4382,4382,0,-0.00971751412429378,225220
2016-02-01,4382,4382,4382,4382,0,0.0,225220
2016-02-02,4381,4381,3767,4162,0,-0.05020538566864441,225220
2016-02-03,4162,4162,4162,4162,0,0.0,225220
2016-02-04,4140,4140,4140,4140,0,-0.005285920230658325,225220
2016-02-05,4119,4119,4119,4119,0,-0.005072463768115987,225220
2016-02-11,4119,4119,4119,4119,0,0.0,225220
2016-02-12,3636,3636,3636,3636,0,-0.11726147123088126,225220
2016-02-15,3746,3746,3746,3746,0,0.030253025302530157,225220
2016-02-16,3746,3746,3746,3746,0,0.0,225220
2016-02-17,3860,3860,3860,3860,0,0.0304324612920448,225220
2016-02-18,3860,3860,3860,3860,0,0.0,225220
2016-02-19,3978,3978,3505,3974,0,0.02953367875647661,225220
2016-02-22,3964,3964,3964,3965,0,-0.00226472068444894,225220
2016-02-23,4084,4084,4084,4084,0,0.030012610340479196,225220
2016-02-24,4084,4084,4084,4084,0,0.0,225220
2016-02-25,4075,4075,4075,4075,0,-0.002203721841331996,225220
2016-02-26,3943,3943,3855,3943,0,-0.03239263803680981,225220
2016-02-29,3856,3856,3856,3856,0,-0.02206441795587122,225220
2016-03-02,3834,3834,3834,3834,0,-0.005705394190871349,225220
2016-03-03,3856,3856,3856,3856,0,0.005738132498695814,225220
2016-03-04,3856,3856,3856,3856,0,0.0,225220
2016-03-07,3855,3855,3812,3812,0,-0.011410788381742698,225220
2016-03-08,3856,3856,3856,3856,0,0.011542497376705096,225220
2016-03-09,3856,3856,3856,3856,0,0.0,225220
2016-03-10,3856,3856,3856,3856,0,0.0,225220
2016-03-11,3856,3856,3856,3856,0,0.0,225220
2016-03-14,3856,3856,3856,3856,0,0.0,225220
2016-03-15,3855,3899,3855,3899,0,0.011151452282157637,225220
2016-03-16,3899,4009,3855,4009,0,0.02821236214413947,225220
2016-03-17,3921,3921,3724,3856,0,-0.038164130705911736,225220
2016-03-18,3812,3856,3812,3856,0,0.0,225220
2016-03-21,3856,3856,3856,3856,0,0.0,225220
2016-03-22,3856,3856,3856,3856,0,0.0,225220
2016-03-23,3856,3856,3856,3856,0,0.0,225220
2016-03-24,3856,3856,3856,3856,0,0.0,225220
2016-03-25,3856,3856,3834,3856,0,0.0,225220
2016-03-28,3856,3856,3856,3856,0,0.0,225220
2016-03-29,3856,3856,3742,3856,0,0.0,225220
2016-03-30,3855,4162,3855,4031,0,0.04538381742738595,225220
2016-03-31,4031,4382,4031,4382,0,0.0870751674522452,225220
2016-04-01,4382,4403,4382,4382,0,0.0,225220
2016-04-04,4373,4373,4373,4373,0,-0.002053856686444533,225220
2016-04-05,4118,4118,4031,4031,0,-0.07820718042533725,225220
2016-04-06,4075,4075,4075,4075,0,0.010915405606549244,225220
2016-04-07,4162,4162,4162,4162,0,0.021349693251533797,225220
2016-04-08,4162,4162,4162,4162,0,0.0,225220
2016-04-11,4162,4162,4162,4162,0,0.0,225220
2016-04-12,4030,4162,4030,4162,0,0.0,225220
2016-04-14,4162,4162,4162,4162,0,0.0,225220
2016-04-15,4162,4162,4162,4162,0,0.0,225220
2016-04-18,4162,4162,4162,4162,0,0.0,225220
2016-04-19,4285,4285,4285,4285,0,0.02955309947140794,225220
2016-04-20,4377,4377,4303,4303,0,0.004200700116686162,225220
2016-04-21,3987,4250,3987,4250,0,-0.012316988147803909,225220
2016-04-22,4316,4316,4316,4316,0,0.015529411764705792,225220
2016-04-25,4447,4447,4075,4338,0,0.0050973123262278985,225220
2016-04-26,4377,4377,4162,4373,0,0.008068234209313019,225220
2016-04-27,4294,4294,3987,4294,0,-0.018065401326320618,225220
2016-04-28,4162,4294,4162,4294,0,0.0,225220
2016-04-29,4294,4294,4294,4294,0,0.0,225220
2016-05-02,4285,4285,4285,4285,0,-0.002095947834187206,225220
2016-05-03,4376,4376,3662,4333,0,0.011201866977829544,225220
2016-05-04,3684,4319,3684,4162,0,-0.03946457419801519,225220
2016-05-09,4289,4289,3548,4193,0,0.007448342143200337,225220
2016-05-10,3710,3724,3566,3724,0,-0.11185308848080133,225220
2016-05-11,3172,3571,3172,3571,0,-0.04108485499462944,225220
2016-05-12,3561,3561,3544,3544,0,-0.007560907308877041,225220
2016-05-13,3285,3561,3285,3544,0,0.0,225220
2016-05-16,3553,3553,3553,3553,0,0.0025395033860045046,225220
2016-05-17,3553,3553,3505,3505,0,-0.013509710104137373,225220
2016-05-18,3570,3610,3505,3505,0,0.0,225220
2016-05-19,3571,3681,3571,3681,0,0.050213980028530614,225220
2016-05-20,3790,3790,3681,3681,0,0.0,225220
2016-05-23,3593,3681,3593,3681,0,0.0,225220
2016-05-24,3676,3676,3676,3676,0,-0.0013583265417006496,225220
2016-05-25,3483,3483,3483,3483,0,-0.05250272034820458,225220
2016-05-26,3548,3548,3483,3483,0,0.0,225220
2016-05-27,3483,3570,3483,3549,0,0.018949181739879473,225220
2016-05-30,3636,3636,3483,3483,0,-0.018596787827557026,225220
2016-05-31,3549,3549,3549,3549,0,0.018949181739879473,225220
2016-06-01,3549,3549,3549,3549,0,0.0,225220
2016-06-02,3487,3636,3487,3636,0,0.024513947590870666,225220
2016-06-03,3632,3632,3632,3632,0,-0.0011001100110010764,225220
2016-06-07,3632,3632,3632,3632,0,0.0,225220
2016-06-08,3483,3632,3483,3632,0,0.0,225220
2016-06-09,3632,3632,3632,3632,0,0.0,225220
2016-06-10,3527,3628,3527,3628,0,-0.0011013215859030367,225220
2016-06-13,3483,3483,3483,3483,0,-0.03996692392502754,225220
2016-06-14,3504,3588,3482,3588,0,0.030146425495262807,225220
2016-06-15,3483,3483,3154,3483,0,-0.02926421404682278,225220
2016-06-16,3390,3483,3390,3483,0,0.0,225220
2016-06-17,3264,3413,3264,3413,0,-0.02009761699684176,225220
2016-06-20,3418,3418,3418,3418,0,0.0014649868151186407,225220
2016-06-21,3163,3413,3163,3413,0,-0.0014628437682855377,225220
2016-06-22,3242,3501,3111,3501,0,0.025783767946088387,225220
2016-06-23,3479,3479,3479,3479,0,-0.006283918880319872,225220
2016-06-24,3584,3584,3584,3584,0,0.030181086519114775,225220
2016-06-27,3571,3571,3571,3571,0,-0.0036272321428570953,225220
2016-06-28,3676,3676,3286,3676,0,0.029403528423410874,225220
2016-06-29,3720,3720,3720,3720,0,0.01196953210010876,225220
2016-06-30,3807,3834,3807,3834,0,0.030645161290322687,225220
2016-07-01,3952,3952,3952,3952,0,0.03077725612936888,225220
2016-07-04,3482,3942,3482,3921,0,-0.007844129554655854,225220
2016-07-05,3983,3983,3983,3983,0,0.015812292782453552,225220
2016-07-06,3943,3943,3943,3943,0,-0.010042681395932673,225220
2016-07-07,3943,3943,3943,3943,0,0.0,225220
2016-07-08,3938,3938,3938,3939,0,-0.0010144559979711198,225220
2016-07-11,3938,3938,3938,3939,0,0.0,225220
2016-07-12,3505,3681,3505,3681,0,-0.0654988575780655,225220
2016-07-13,3159,3799,3159,3799,0,0.03205650638413471,225220
2016-07-14,3799,3799,3799,3799,0,0.0,225220
2016-07-15,3548,3636,3548,3636,0,-0.042906027902079535,225220
2016-07-18,3544,3549,3544,3549,0,-0.02392739273927391,225220
2016-07-19,3549,3549,3549,3549,0,0.0,225220
2016-07-20,3549,3549,3549,3549,0,0.0,225220
2016-07-21,3505,3505,3505,3505,0,-0.012397858551704721,225220
2016-07-22,3505,3505,3505,3505,0,0.0,225220
2016-07-25,3623,3623,3623,3623,0,0.033666191155492076,225220
2016-07-26,3737,3737,3737,3737,0,0.03146563621308318,225220
2016-07-27,3505,3505,3505,3505,0,-0.062081883864062104,225220
2016-07-28,3505,3505,3505,3505,0,0.0,225220
2016-07-29,3619,3619,3619,3619,0,0.032524964336661855,225220
2016-08-01,3619,3619,3619,3619,0,0.0,225220
2016-08-02,3505,3505,3505,3505,0,-0.03150041447913787,225220
2016-08-03,3505,3505,3421,3505,0,0.0,225220
2016-08-04,3422,3422,3422,3422,0,-0.023680456490727586,225220
2016-08-05,3422,3422,3422,3422,0,0.0,225220
2016-08-08,3421,3934,3421,3934,0,0.14962010520163638,225220
2016-08-09,3593,3593,3593,3593,0,-0.0866802236908999,225220
2016-08-10,3505,3505,3505,3505,0,-0.02449206790982461,225220
2016-08-11,3549,3549,3549,3549,0,0.012553495007132653,225220
2016-08-12,3290,3549,3290,3549,0,0.0,225220
2016-08-16,3290,3290,3290,3290,0,-0.07297830374753456,225220
2016-08-17,3242,3242,3242,3242,0,-0.014589665653495398,225220
2016-08-18,3110,3330,3110,3330,0,0.027143738433065945,225220
2016-08-19,3242,3242,3242,3242,0,-0.026426426426426453,225220
2016-08-22,3242,3242,3242,3242,0,0.0,225220
2016-08-23,3242,3242,3242,3242,0,0.0,225220
2016-08-24,3089,3089,3089,3089,0,-0.04719309068476252,225220
2016-08-25,3190,3190,3190,3190,0,0.032696665587568896,225220
2016-08-26,3295,3295,3295,3295,0,0.03291536050156729,225220
2016-08-29,3400,3400,3400,3400,0,0.03186646433990892,225220
2016-08-30,3518,3518,3518,3518,0,0.03470588235294114,225220
2016-08-31,3636,3636,3636,3636,0,0.03354178510517336,225220
2016-09-01,3374,3374,3374,3374,0,-0.07205720572057206,225220
2016-09-02,3483,3483,3483,3483,0,0.032305868405453575,225220
2016-09-05,3592,3724,3592,3724,0,0.06919322423198393,225220
2016-09-06,3842,3842,3680,3724,0,0.0,225220
2016-09-07,3592,3724,3592,3724,0,0.0,225220
2016-09-08,3834,3834,3834,3834,0,0.029538131041890514,225220
2016-09-09,3724,3724,3724,3724,0,-0.028690662493479402,225220
2016-09-12,3724,3724,3724,3724,0,0.0,225220
2016-09-13,3768,3768,3768,3768,0,0.011815252416756072,225220
2016-09-19,3593,3593,3593,3593,0,-0.04644373673036095,225220
2016-09-20,3593,3593,3593,3593,0,0.0,225220
2016-09-21,3588,3588,3588,3588,0,-0.0013915947676036433,225220
2016-09-22,3588,3588,3588,3588,0,0.0,225220
