Date,Open,High,Low,Close,Volume,Change,Code
2018-11-02,6724,8727,6724,8728,5942619,,285490
2018-11-05,10921,10921,9014,9276,7042868,0.06278643446379473,285490
2018-11-06,9228,9705,8656,9658,2345762,0.04118154376886585,285490
2018-11-07,9324,9944,8894,9467,1578647,-0.019776351211430954,285490
2018-11-08,9944,12304,9586,12305,1761698,0.2997781768247596,285490
2018-11-09,11994,13044,11207,12257,4363165,-0.0039008533116619004,285490
2018-11-12,12352,13163,11660,12448,2486311,0.015582932202007127,285490
2018-11-13,12042,12280,11446,11446,1061933,-0.08049485861182515,285490
2018-11-14,11470,11660,10110,10254,1438788,-0.10414118469334266,285490
2018-11-15,10182,10540,9657,10159,956369,-0.009264677199141813,285490
2018-11-16,10087,11780,9991,10540,1957453,0.03750369130819964,285490
2018-11-19,10397,10516,9848,9849,601805,-0.06555977229601517,285490
2018-11-20,9872,10301,9777,9801,393943,-0.004873591227535834,285490
2018-11-21,9538,9562,8608,8966,928506,-0.08519538822569128,285490
2018-11-22,9037,9085,8656,8728,344718,-0.026544724514833806,285490
2018-11-23,8632,9133,8632,9038,476575,0.03551787351054081,285490
2018-11-26,9061,10492,9061,9706,1312896,0.07391015711440585,285490
2018-11-27,9681,9800,9371,9682,288035,-0.0024726973006388153,285490
2018-11-28,9729,9800,9014,9014,198265,-0.06899400950216894,285490
2018-11-29,9109,9538,8823,8823,173947,-0.02118926114932329,285490
2018-11-30,8799,9061,8775,8823,115065,0.0,285490
2018-12-03,8847,9204,8799,8847,116159,0.0027201632097926254,285490
2018-12-04,8870,8966,8680,8728,112494,-0.013450887306431514,285490
2018-12-05,8560,8632,8107,8394,60608,-0.0382676443629697,285490
2018-12-06,8417,8417,7988,7989,109005,-0.048248749106504674,285490
2018-12-07,8036,8298,8012,8084,75571,0.011891350607084794,285490
2018-12-10,7917,7964,7654,7726,61478,-0.04428500742206831,285490
2018-12-11,7821,7964,7440,7440,54888,-0.037017861765467286,285490
2018-12-12,7391,8823,7225,7798,476716,0.04811827956989245,285490
2018-12-13,7964,8394,7869,8060,86715,0.03359835855347515,285490
2018-12-14,8155,8203,7893,8108,59220,0.005955334987593153,285490
2018-12-17,7964,9300,7964,9062,339833,0.11766156882091772,285490
2018-12-18,9109,10683,9061,9825,817886,0.08419774884131548,285490
2018-12-19,10134,11898,9872,11113,1018988,0.13109414758269722,285490
2018-12-20,11230,11827,11017,11089,382564,-0.0021596328624133854,285490
2018-12-21,11303,11350,10945,10946,92185,-0.01289566236811257,285490
2018-12-24,10802,11398,10158,10898,295023,-0.0043851635300566905,285490
2018-12-26,10778,11779,10778,11375,254940,0.04376949899064053,285490
2018-12-27,11780,11947,11446,11780,173236,0.035604395604395656,285490
2018-12-28,11923,12638,11780,12472,219683,0.05874363327674015,285490
2019-01-02,12638,13330,12543,12925,123737,0.03632135984605522,285490
2019-01-03,12924,13974,12924,13593,176925,0.05168278529980652,285490
2019-01-04,13616,13997,12471,13664,188473,0.005223276686529887,285490
2019-01-07,13711,14450,13711,14403,148193,0.054083723653395754,285490
2019-01-08,14498,15190,14307,15023,157526,0.0430465875164896,285490
2019-01-09,15047,16334,15047,16120,161960,0.07302136723690333,285490
2019-01-10,16215,16740,14307,16287,595726,0.010359801488833753,285490
2019-01-11,16597,16716,15738,16096,143731,-0.011727144348253171,285490
2019-01-14,16167,16311,14593,15119,192432,-0.060698310139165046,285490
2019-01-15,15261,15524,14188,14642,210426,-0.03154970566836435,285490
2019-01-16,14498,14498,10492,10922,3891522,-0.2540636525064882,285490
2019-01-17,10969,11040,9800,10230,1350136,-0.06335835927485811,285490
2019-01-18,10277,10564,9896,10135,582697,-0.009286412512218956,285490
2019-01-21,10277,10420,9896,10135,350492,0.0,285490
2019-01-22,10063,10754,10015,10302,518007,0.016477553034040415,285490
2019-01-23,10110,10230,9920,9992,315722,-0.030091244418559482,285490
2019-01-24,9991,10087,9610,9729,263868,-0.026321056845476365,285490
2019-01-25,9848,10063,9705,9825,230261,0.009867406722170902,285490
2019-01-28,9800,10015,9705,9801,128997,-0.002442748091603053,285490
2019-01-29,9753,9848,9538,9562,125823,-0.024385266809509254,285490
2019-01-30,9586,9824,9490,9539,131828,-0.0024053545283413413,285490
2019-01-31,9705,9705,9371,9562,118008,0.0024111542090365923,285490
2019-02-01,9538,9705,9443,9562,112762,0.0,285490
2019-02-07,9777,9896,9610,9729,96896,0.017464965488391604,285490
2019-02-08,9657,9824,9586,9706,90095,-0.0023640661938534313,285490
2019-02-11,9753,9824,9586,9610,99828,-0.00989078920255515,285490
2019-02-12,9610,9777,9586,9586,66397,-0.002497398543184204,285490
2019-02-13,9610,9705,9371,9634,163786,0.005007302315877427,285490
2019-02-14,9443,10230,9443,9992,481197,0.037160058127465145,285490
2019-02-15,10039,10277,9967,10159,193260,0.016713370696557206,285490
2019-02-18,10301,10301,9944,10016,101536,-0.01407618860124027,285490
2019-02-19,10134,10134,9872,9968,94393,-0.004792332268370614,285490
2019-02-20,10039,10039,9634,9706,115088,-0.0262841091492777,285490
2019-02-21,9824,9824,9562,9586,56996,-0.012363486503193855,285490
2019-02-22,9610,9705,9514,9586,43029,0.0,285490
2019-02-25,9586,9777,9562,9586,52158,0.0,285490
2019-02-26,9610,9848,9610,9634,77701,0.005007302315877427,285490
2019-02-27,9777,10277,9657,10111,238103,0.04951214448827068,285490
2019-02-28,10182,10254,9538,9634,153668,-0.047176342597171406,285490
2019-03-04,9657,9967,9657,9825,83641,0.019825617604318113,285490
2019-03-05,9824,10015,9705,9777,84167,-0.004885496183206106,285490
2019-03-06,9824,9967,9705,9777,81330,0.0,285490
2019-03-07,9777,9848,9586,9634,57392,-0.014626163444819484,285490
2019-03-08,9586,9729,9490,9539,63210,-0.009860909279634678,285490
2019-03-11,9538,9657,8870,9157,148677,-0.04004612642834682,285490
2019-03-12,9204,9371,9061,9157,70767,0.0,285490
2019-03-13,9252,9347,9157,9157,45703,0.0,285490
2019-03-14,9157,9347,9157,9181,40230,0.0026209457245822687,285490
2019-03-15,9180,9252,8918,8919,138049,-0.028537196383836227,285490
2019-03-18,8918,9490,8870,9324,157817,0.04540867810292637,285490
2019-03-19,9443,9848,9300,9729,188018,0.043436293436293516,285490
2019-03-20,9848,9872,9562,9634,90497,-0.009764621235481497,285490
2019-03-21,9634,9777,9443,9467,95460,-0.017334440523147143,285490
2019-03-22,9538,9777,9467,9539,90233,0.007605366008239134,285490
2019-03-25,9419,9443,9109,9109,79756,-0.045078100429814416,285490
2019-03-26,9252,9300,9014,9062,37800,-0.005159732133055206,285490
2019-03-27,9061,9300,8966,9014,63573,-0.00529684396380492,285490
2019-03-28,9061,9061,8203,8489,239556,-0.05824273352562681,285490
2019-03-29,8584,8584,8083,8299,114633,-0.022381905995994766,285490
2019-04-01,8298,8465,8107,8442,72193,0.017230991685745378,285490
2019-04-02,8489,8656,8370,8394,58134,-0.005685856432125047,285490
2019-04-03,8441,8632,8346,8537,59541,0.01703597807958057,285490
2019-04-04,8584,8942,8513,8847,108605,0.03631252196321899,285490
2019-04-05,8990,10420,8775,9753,1189121,0.10240759579518488,285490
2019-04-08,9824,10206,9538,9753,392358,0.0,285490
2019-04-09,9681,10158,9443,10016,449253,0.02696606172459748,285490
2019-04-10,9967,10325,9753,9777,302978,-0.023861821086262003,285490
2019-04-11,9920,9944,9657,9777,139053,0.0,285490
2019-04-12,9800,9872,9467,9562,115683,-0.021990385598854467,285490
2019-04-15,9657,9944,9586,9706,139242,0.015059610960050263,285490
2019-04-16,9872,9896,9419,9682,131096,-0.0024726973006388153,285490
2019-04-17,9753,9800,9586,9634,70364,-0.004957653377401394,285490
2019-04-18,9705,9705,9347,9467,123787,-0.017334440523147143,285490
2019-04-19,9419,9490,9180,9252,159178,-0.02271046794126963,285490
2019-04-22,9252,9347,9228,9229,71249,-0.00248594898400345,285490
2019-04-23,9228,9276,9014,9205,53985,-0.002600498428865561,285490
2019-04-24,9228,9228,8894,8966,71293,-0.025964149918522583,285490
2019-04-25,8942,8990,8751,8776,47661,-0.021191166629489167,285490
2019-04-26,8727,8823,8513,8537,66620,-0.027233363719234238,285490
2019-04-29,8537,8680,8394,8513,84675,-0.0028112920229589333,285490
2019-04-30,8537,8823,8537,8799,72052,0.03359567719957712,285490
2019-05-02,8847,9085,8799,8942,72184,0.01625184680077285,285490
2019-05-03,8942,8990,8751,8942,34575,0.0,285490
2019-05-07,8751,8847,8489,8585,70652,-0.03992395437262353,285490
2019-05-08,8465,8584,8322,8442,66909,-0.01665695981362847,285490
