Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,10660,2,-270,-2.47,10930,10930,10620,30109,322222780,233538437860,21907921,KSQ
159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,17430,2,-430,-2.41,17860,18100,15670,180516,3052698835,232424500770,13334739,KSQ
294570,KR7294570007,쿠콘,KOSDAQ,우량기업부,23000,2,-850,-3.56,23400,23900,22700,23212,542220050,232109836000,10091732,KSQ
322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,24750,2,-1350,-5.17,26000,26300,24350,139189,3500049725,231821914500,9366542,KSQ
419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,22850,2,-1300,-5.38,24100,24100,22650,63354,1458977400,229173777950,10029487,KSQ
439090,KR7439090002,마녀공장,KOSDAQ,우량기업부,13890,2,-330,-2.32,13800,14250,13500,75929,1053415350,227702381400,16393260,KSQ
484810,KR7484810007,티엑스알로보틱스,KOSDAQ,벤처기업부,14730,2,-20,-0.14,14900,15490,14710,48150,724839515,227591977950,15450915,KSQ
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,18100,1,1170,6.91,17950,18335,16920,47963,842905365,226566532800,12517488,KSQ
126730,KR7126730001,코칩,KOSDAQ,벤처기업부,25750,2,-4400,-14.59,29650,29700,25500,885009,23798899175,225830744500,8770126,KSQ
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,15880,2,-180,-1.12,16060,16840,15260,386370,6213990120,225298643360,14187572,KSQ
067080,KR7067080002,대화제약,KOSDAQ,중견기업부,12050,2,-470,-3.75,12490,12540,12000,49481,604119995,224330632500,18616650,KSQ
382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,7010,2,-450,-6.03,7400,7400,6700,787175,5556096490,223135597410,31831041,KSQ
138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,19600,2,-1600,-7.55,20700,20850,19490,69196,1371967275,222808742800,11367793,KSQ
115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,2515,2,-135,-5.09,2650,2670,2500,458789,1174035562,222778974135,88580109,KSQ
402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,13150,2,-730,-5.26,13650,14100,12950,340325,4565598845,222698103550,16935217,KSQ
036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,4510,2,-170,-3.63,4700,4700,4500,40748,185197093,221076966330,49019283,KSQ
464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,12300,2,-340,-2.69,12640,13780,12250,459960,5918444255,220748653500,17947045,KSQ
064550,KR7064550007,바이오니아,KOSDAQ,중견기업부,8540,2,-380,-4.26,8880,8880,8320,123048,1053411805,220419885140,25810291,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3125,2,-85,-2.65,3200,3250,3080,518371,1621760519,220229303125,70473377,KSQ
119610,KR7119610004,인터로조,KOSDAQ,우량기업부,19180,2,-1220,-5.98,21300,21900,18880,228638,4591136260,218915667460,11413747,KSQ
255220,KR7255220006,SG,KOSDAQ,중견기업부,1998,2,-72,-3.48,2010,2050,1946,960713,1916296164,218907477396,109563302,KSQ
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,6820,2,-310,-4.35,7130,7190,6690,342205,2341945370,218360529860,32017673,KSQ
123860,KR7123860009,아나패스,KOSDAQ,우량기업부,18010,2,-1020,-5.36,18860,18860,17530,108196,1966868950,218342704150,12123415,KSQ
405100,KR7405100009,큐알티,KOSDAQ,중견기업부,17700,2,-170,-0.95,17870,18740,17400,82706,1491134550,217520627700,12289301,KSQ
488280,KR7488280009,에스투더블유,KOSDAQ,기술성장기업부,20000,2,-550,-2.68,21100,21400,19780,101620,2087557885,216069720000,10803486,KSQ
461300,KR7461300006,아이스크림미디어,KOSDAQ,벤처기업부,16150,2,-400,-2.42,16550,17100,16010,56585,927772050,215181517950,13323933,KSQ
054450,KR7054450002,텔레칩스,KOSDAQ,중견기업부,14200,2,-510,-3.47,14800,15170,14190,206590,3001813345,215048108600,15144233,KSQ
211270,KR7211270004,AP위성,KOSDAQ,우량기업부,14250,2,-1010,-6.62,14810,15200,14000,237370,3417594825,214922832000,15082304,KSQ
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,5290,2,-100,-1.86,5390,5450,5200,147829,784353650,214726897840,40591096,KSQ
068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,7750,2,-180,-2.27,7930,7950,7730,23776,185365665,214483900500,27675342,KSQ
011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,20700,2,-1900,-8.41,22600,22750,20600,39954,848475500,214245000000,10350000,KSQ
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,8120,1,380,4.91,7750,8270,7650,331239,2667640155,213954066760,26349023,KSQ
214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,16440,2,-260,-1.56,16800,17210,16250,31697,527124810,213610953480,12993367,KSQ
065710,KR7065710006,서호전기,KOSDAQ,우량기업부,41100,1,300,0.74,40800,41700,39800,9269,379653400,211665000000,5150000,KSQ
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,3370,2,-120,-3.44,3445,3490,3330,175316,592204309,211524449630,62766899,KSQ
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,11850,2,-480,-3.89,12320,12500,11830,114240,1371901910,211048891050,17810033,KSQ
092070,KR7092070002,디엔에프,KOSDAQ,중견기업부,18220,2,-880,-4.61,19140,19240,17660,67313,1251740930,210839252760,11571858,KSQ
149950,KR7149950008,아바텍,KOSDAQ,우량기업부,15400,2,-300,-1.91,14730,15900,13100,1054567,15094898830,210482626200,13667703,KSQ
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,33750,1,1600,4.98,32000,34200,31700,45042,1492665150,209802251250,6216363,KSQ
446540,KR7446540007,메가터치,KOSDAQ,중견기업부,7200,2,-340,-4.51,7600,7600,6950,377063,2709919675,209369599200,29079111,KSQ
418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,6800,2,-220,-3.13,7020,7090,6540,867550,5912464330,208766344400,30700933,KSQ
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,13820,2,-240,-1.71,13930,14580,13500,221050,3097720080,208387758380,15078709,KSQ
457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,22300,1,250,1.13,22000,22700,21000,119519,2606943250,207812763400,9318958,KSQ
013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2280,2,-85,-3.59,2350,2390,2265,156885,360530878,207042468000,90808100,KSQ
264850,KR7264850009,이랜시스,KOSDAQ,중견기업부,6830,1,340,5.24,6570,7210,6500,1274032,8810687825,206912199960,30294612,KSQ
353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,6250,2,-120,-1.88,6420,6420,6210,109933,691034780,206762000000,33081920,KSQ
380540,KR7380540005,옵티코어,KOSDAQ,관리종목(소속부없음),8450,0,0,0.0,0,0,0,0,0,206658126350,24456583,KSQ
256840,KR7256840000,한국비엔씨,KOSDAQ,우량기업부,3010,2,-55,-1.79,2980,3065,2925,501473,1494740474,205868606860,68394886,KSQ
372170,KR7372170001,윤성에프앤씨,KOSDAQ,우량기업부,25750,2,-1250,-4.63,26550,27450,25650,18660,486076700,205460486000,7979048,KSQ
474170,KR7474170008,루미르,KOSDAQ,기술성장기업부,11380,1,280,2.52,10860,11440,10810,298301,3317933875,202765380480,17817696,KSQ
042600,KR7042600007,새로닉스,KOSDAQ,중견기업부,16310,2,-1780,-9.84,18090,18090,16010,47053,777603115,202628491940,12423574,KSQ
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,10110,2,-710,-6.56,10920,11000,9880,24080,249267585,202580136000,20037600,KSQ
138360,KR7138360003,앤로보틱스,KOSDAQ,벤처기업부,2625,2,-25,-0.94,2585,2850,2550,1213011,3258957197,202103270250,76991722,KSQ
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,11470,2,-580,-4.81,11990,12040,11400,58218,675548320,201926734840,17604772,KSQ
034810,KR7034810002,해성산업,KOSDAQ,중견기업부,6390,2,-310,-4.63,6700,6700,6370,40555,261055490,201797171280,31580152,KSQ
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,6650,2,-360,-5.14,7020,7190,6600,265559,1823105110,199755858750,30038475,KSQ
293580,KR7293580007,나우IB,KOSDAQ,중견기업부,2100,1,102,5.11,1990,2490,1892,14170496,31963698360,199352895000,94929950,KSQ
237880,KR7237880000,클리오,KOSDAQ,우량기업부,11000,2,-540,-4.68,11450,11450,10970,46161,510463085,198784883000,18071353,KSQ
041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,4000,2,-110,-2.68,4110,4150,3935,465147,1865861381,198735172000,49683793,KSQ
102120,KR7102120003,어보브반도체,KOSDAQ,벤처기업부,11170,2,-220,-1.93,11410,12000,11110,341724,3908440860,198611011010,17780753,KSQ
052330,KR7052330008,코텍,KOSDAQ,우량기업부,11090,2,-370,-3.23,11460,11750,11020,39060,434963480,196976022010,17761589,KSQ
122990,KR7122990005,와이솔,KOSDAQ,중견기업부,7390,2,-300,-3.9,7690,7690,7230,133497,986132015,196862808590,26639081,KSQ
199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,17630,2,-120,-0.68,17470,18680,17000,71855,1290782695,196469478090,11144043,KSQ
481070,KR7481070001,에이유브랜즈,KOSDAQ,중견기업부,13670,2,-360,-2.57,14200,14750,13350,26722,371107110,195894517500,14330250,KSQ
126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,13100,2,-590,-4.31,13700,13700,13000,114129,1504899145,195741667200,14942112,KSQ
361390,KR7361390008,제노코,KOSDAQ,벤처기업부,20100,2,-900,-4.29,21250,21250,19800,109364,2233437330,195701258100,9736381,KSQ
036560,KR7036560001,KZ정밀,KOSDAQ,우량기업부,12370,2,-380,-2.98,12750,12750,12220,11561,142822770,194827500000,15750000,KSQ
489500,KR7489500009,엘케이켐,KOSDAQ,벤처기업부,30450,2,-1500,-4.69,31950,32200,30000,66195,2043849350,194613197100,6391238,KSQ
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,6950,1,90,1.31,6900,7050,6690,130341,906063140,193495394800,27841064,KSQ
462860,KR7462860008,더즌,KOSDAQ,벤처기업부,2695,2,-40,-1.46,2715,2810,2640,217212,589252980,193383829485,71756523,KSQ
194480,KR7194480000,데브시스터즈,KOSDAQ,벤처기업부,15850,2,-340,-2.1,16280,16380,15650,39042,620603430,192247027500,12129150,KSQ
083930,KR7083930008,아바코,KOSDAQ,우량기업부,13090,2,-330,-2.46,13420,13730,12910,109593,1444164330,192125189410,14677249,KSQ
452450,KR7452450000,피아이이,KOSDAQ,벤처기업부,5300,1,20,0.38,5280,5770,5150,266501,1441907235,190951050000,36028500,KSQ
108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,19910,2,-840,-4.05,20400,21050,19910,45771,923154705,190485600030,9567333,KSQ
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,4655,2,-715,-13.31,5130,5310,4620,2628305,12854232604,189560211750,40721850,KSQ
039840,KR7039840004,디오,KOSDAQ,중견기업부,14050,2,-830,-5.58,14860,14880,14000,25477,362365405,188492383400,13415828,KSQ
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,12520,1,40,0.32,12490,12750,11950,706591,8814241015,187800000000,15000000,KSQ
016790,KR7016790008,현대사료,KOSDAQ,관리종목(소속부없음),994,0,0,0.0,0,0,0,0,0,187340898626,188471729,KSQ
039830,KR7039830005,오로라,KOSDAQ,우량기업부,17350,2,-280,-1.59,17800,17850,16050,63106,1069375290,186736141500,10762890,KSQ
264450,KR7264450008,유비쿼스,KOSDAQ,우량기업부,12630,2,-460,-3.51,12850,12890,12310,75581,955397410,185225176590,14665493,KSQ
121440,KR7121440002,골프존홀딩스,KOSDAQ,우량기업부,4320,2,-175,-3.89,4495,4495,4295,32933,143687256,185055053760,42836818,KSQ
176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,6490,2,-520,-7.42,6820,6990,6340,43475,284940120,184891792800,28488720,KSQ
270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,14540,1,440,3.12,14330,15160,14320,66815,995885605,184521076820,12690583,KSQ
388050,KR7388050007,지투파워,KOSDAQ,우량기업부,9830,2,-150,-1.5,9980,10370,9550,396095,3934647185,183913765710,18709437,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,4815,2,-195,-3.89,5010,5040,4740,264965,1284180355,183418050195,38093053,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,5530,2,-360,-6.11,5710,6170,5140,2022549,11198025540,183220313920,33132064,KSQ
950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),9190,2,-270,-2.85,9210,9470,9090,24377,224145750,182585688540,19867866,KSQ
484120,KR7484120001,도우인시스,KOSDAQ,중견기업부,16640,2,-710,-4.09,17700,17700,16500,10648,178455230,182331502080,10957422,KSQ
036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,30150,2,-1050,-3.37,31200,31425,29950,15966,486681775,180900000000,6000000,KSQ
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,24050,2,-1450,-5.69,24850,25200,23350,8000,194643050,180375000000,7500000,KSQ
216080,KR7216080002,제테마,KOSDAQ,벤처기업부,4830,2,-860,-15.11,5680,5680,4735,678811,3372017991,180096688170,37287099,KSQ
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,4825,2,-175,-3.5,5000,5220,4790,491350,2462507039,178774992900,37051812,KSQ
371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,7840,2,-70,-0.88,7920,8090,7490,65089,500049460,177674376320,22662548,KSQ
209640,KR7209640002,와이제이링크,KOSDAQ,중견기업부,6240,2,-510,-7.56,6600,6820,6020,812096,5176913535,177485231040,28443146,KSQ
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,14790,2,-1710,-10.36,15600,15970,14360,388700,5804457770,177480000000,12000000,KSQ
114840,KR7114840002,아이패밀리에스씨,KOSDAQ,우량기업부,10230,2,-260,-2.48,10500,10660,10010,77218,795510930,177182577000,17319900,KSQ
118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,7200,2,-320,-4.26,7520,7540,7130,127842,925893615,176669071200,24537371,KSQ
037030,KR7037030004,파워넷,KOSDAQ,우량기업부,6920,2,-520,-6.99,7420,7470,6840,862491,6145202720,176549904640,25512992,KSQ
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,6800,2,-1130,-14.25,7930,7930,6690,346957,2473032705,176283778000,25924085,KSQ
058820,KR7058820002,CMG제약,KOSDAQ,중견기업부,1192,2,-44,-3.56,1236,1266,1181,888083,1066475183,176227882136,147842183,KSQ
071200,KR7071200000,인피니트헬스케어,KOSDAQ,중견기업부,7210,2,-410,-5.38,7780,7780,7150,58088,426044145,175898462180,24396458,KSQ
080160,KR7080160005,모두투어,KOSDAQ,우량기업부,9300,2,-280,-2.92,9580,9580,9220,59470,554494195,175770000000,18900000,KSQ
226590,KR7226590008,엠디바이스,KOSDAQ,기술성장기업부,16350,2,-1080,-6.2,17420,17540,16130,123346,2040415465,175219418400,10716784,KSQ
123330,KR7123330003,제닉,KOSDAQ,우량기업부,21900,2,-850,-3.74,21350,22500,21350,57813,1254085775,174514092000,7968680,KSQ
187790,KR7187790001,나노,KOSDAQ,벤처기업부,5640,2,-770,-12.01,6410,6410,5450,699150,3996530155,173942281200,30840830,KSQ
377450,KR7377450002,리파인,KOSDAQ,우량기업부,10030,1,10,0.1,10020,10080,9870,53052,529507410,173819900000,17330000,KSQ
300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,10470,2,-480,-4.38,10950,10950,9800,573563,5887713010,172812071970,16505451,KSQ
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,우량기업부,21150,2,-850,-3.86,22000,22150,21150,16258,352677975,172209285450,8142283,KSQ
403850,KR7403850001,더핑크퐁컴퍼니,KOSDAQ,중견기업부,11960,2,-350,-2.84,12150,12320,11800,45494,545229690,171638079600,14351010,KSQ
458650,KR7458650009,성우,KOSDAQ,벤처기업부,11400,2,-600,-5.0,11990,11990,10800,95098,1072755375,171520638000,15045670,KSQ
285490,KR7285490009,노바텍,KOSDAQ,벤처기업부,16170,2,-270,-1.64,16440,16720,15900,49895,808798880,171011187270,10575831,KSQ
267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,2975,2,-20,-0.67,3000,3090,2945,650902,1962192713,170810502625,57415295,KSQ
146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,13330,2,-1210,-8.32,14500,14500,13300,61172,834548025,170596313590,12797923,KSQ
259630,KR7259630002,엠플러스,KOSDAQ,우량기업부,13930,2,-1070,-7.13,15040,15040,13820,207107,2936931490,170257976280,12222396,KSQ
445180,KR7445180003,퓨릿,KOSDAQ,우량기업부,9890,2,-360,-3.51,10000,10240,9600,74195,734360650,170001069320,17189188,KSQ
032620,KR7032620007,GC메디아이,KOSDAQ,우량기업부,3255,2,-145,-4.26,3400,3400,3245,126176,413910791,169901687445,52197139,KSQ
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,21600,2,-600,-2.7,22300,22450,21450,38261,832039425,169776000000,7860000,KSQ
092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,14080,2,-140,-0.98,14230,14270,14050,9145,128746290,169573888000,12043600,KSQ
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,8470,2,-250,-2.87,8640,9030,8410,333967,2900110025,169400000000,20000000,KSQ
140670,KR7140670001,알에스오토메이션,KOSDAQ,중견기업부,13170,2,-290,-2.15,13290,14190,13140,323905,4389832680,169100692800,12839840,KSQ
053080,KR7053080008,케이엔솔,KOSDAQ,중견기업부,13000,1,430,3.42,12580,13290,12080,224640,2879211400,168997491000,12999807,KSQ
0011A0,KR70011A0009,액스비스,KOSDAQ,벤처기업부,18010,2,-1000,-5.26,19010,19010,17500,118311,2127767470,168100657400,9333740,KSQ
380550,KR7380550004,뉴로핏,KOSDAQ,기술성장기업부,13750,2,-730,-5.04,14480,14710,13740,164735,2307006620,167734407500,12198866,KSQ
086980,KR7086980000,쇼박스,KOSDAQ,중견기업부,2655,2,-10,-0.38,2665,2680,2570,275231,718974655,166303890000,62638000,KSQ
166480,KR7166480004,코아스템켐온,KOSDAQ,벤처기업부,3145,2,-525,-14.31,3670,3745,3030,1029257,3369657924,166277332520,52870376,KSQ
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,15430,2,-530,-3.32,15960,15960,15410,10488,164255330,165353897700,10716390,KSQ
104480,KR7104480009,티케이케미칼,KOSDAQ,중견기업부,1819,2,-51,-2.73,1890,1890,1802,415237,761497390,165338794446,90895434,KSQ
083500,KR7083500009,에프엔에스테크,KOSDAQ,우량기업부,19220,1,20,0.1,19360,20450,18810,203063,3984811125,164825376840,8575722,KSQ
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,9100,2,-370,-3.91,9330,9500,9050,144813,1330800460,163465939000,17963290,KSQ
049430,KR7049430002,코메론,KOSDAQ,우량기업부,18050,1,50,0.28,18000,18650,17990,23157,425961415,163316400000,9048000,KSQ
038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,9760,2,-40,-0.41,9810,9890,9680,15178,148187865,163195222720,16720822,KSQ
396300,KR7396300006,세아메카닉스,KOSDAQ,우량기업부,6130,1,950,18.34,5160,6260,5040,3913115,23174237280,162380635000,26489500,KSQ
007330,KR7007330004,푸른저축은행,KOSDAQ,투자주의환기종목(소속부없음),10760,2,-390,-3.5,11150,11210,10740,11975,130215425,162290928000,15082800,KSQ
101170,KR7101170009,우림피티에스,KOSDAQ,벤처기업부,12020,2,-1270,-9.56,13300,13690,11980,314724,4008573705,162270000000,13500000,KSQ
013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,4930,1,150,3.14,4790,4950,4625,348077,1681851528,162135552480,32887536,KSQ
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,17150,2,-350,-2.0,17420,17680,16760,19416,331515990,161210000000,9400000,KSQ
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,7730,2,-440,-5.39,8350,8400,7630,856843,6838849855,160408345190,20751403,KSQ
051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,1442,2,-121,-7.74,1562,1562,1425,1592555,2328174811,160194244378,111091709,KSQ
062970,KR7062970009,한국첨단소재,KOSDAQ,중견기업부,2805,2,-300,-9.66,3025,3035,2725,3145019,8861833488,160133562270,57088614,KSQ
060150,KR7060150000,인선이엔티,KOSDAQ,중견기업부,3510,2,-85,-2.36,3595,3645,3500,107594,380606783,159928278120,45563612,KSQ
040160,KR7040160004,누리플렉스,KOSDAQ,중견기업부,13260,2,-770,-5.49,14030,14040,13000,36933,491638950,159856394100,12055535,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,2655,2,-15,-0.56,2655,2850,2395,1280156,3413261396,159667008615,60138233,KSQ
066410,KR7066410002,버킷스튜디오,KOSDAQ,투자주의환기종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,159637252154,138453818,KSQ
203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,1770,2,-113,-6.0,1883,1939,1725,850966,1541663684,159479308080,90101304,KSQ
046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),10280,0,0,0.0,0,0,0,0,0,159196994920,15486089,KSQ
095700,KR7095700001,제넥신,KOSDAQ,기술성장기업부,3495,2,-165,-4.51,3660,3660,3465,233509,822962922,159164026530,45540494,KSQ
469610,KR7469610000,이노테크,KOSDAQ,중견기업부,17780,2,-480,-2.63,18420,18420,17390,54084,961877760,159004762000,8942900,KSQ
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,13570,2,-460,-3.28,14060,14090,13530,60924,834222035,158688692740,11694082,KSQ
381620,KR7381620004,제닉스로보틱스,KOSDAQ,중견기업부,12070,1,460,3.96,11950,13450,11940,1053383,13316330470,158333294400,13117920,KSQ
260970,KR7260970009,에스앤디,KOSDAQ,우량기업부,54700,1,700,1.3,53800,57500,50700,36303,1998392800,158233643800,2892754,KSQ
023910,KR7023910003,대한약품,KOSDAQ,우량기업부,26300,2,-400,-1.5,26700,26700,26150,11546,304144850,157800000000,6000000,KSQ
125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,9510,2,-750,-7.31,10240,10240,9450,293632,2877756135,156884472900,16496790,KSQ
047310,KR7047310008,파워로직스,KOSDAQ,우량기업부,4285,2,-315,-6.85,4560,4560,4260,288377,1251837390,156877085175,36610755,KSQ
046440,KR7046440004,KG파이낸셜,KOSDAQ,우량기업부,4120,2,-15,-0.36,4100,4190,4065,97576,401546622,156604504240,38010802,KSQ
011040,KR7011040003,경동제약,KOSDAQ,중견기업부,5080,2,-130,-2.5,5210,5210,4960,22740,116296360,156305331280,30768766,KSQ
143240,KR7143240000,사람인,KOSDAQ,우량기업부,14530,2,-350,-2.35,14880,14880,14450,9223,134698070,155946581430,10732731,KSQ
039560,KR7039560008,다산네트웍스,KOSDAQ,중견기업부,3635,2,-225,-5.83,3860,3860,3580,309175,1132692515,155899581180,42888468,KSQ
289930,KR7289930000,웨이비스,KOSDAQ,기술성장기업부,11840,2,-650,-5.2,12490,12830,11800,143371,1738368325,155684278400,13149010,KSQ
073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,3870,2,-140,-3.49,3980,4050,3685,360720,1396326020,155540137500,40191250,KSQ
264660,KR7264660002,씨앤지하이테크,KOSDAQ,우량기업부,15970,2,-140,-0.87,16050,16900,15700,103520,1673713970,155247116840,9721172,KSQ
179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,4770,2,-65,-1.34,4815,4895,4625,138455,653476775,154384284060,32365678,KSQ
293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,5490,2,-500,-8.35,5800,6000,5230,168358,936434650,154232793450,28093405,KSQ
221800,KR7221800006,지구홀딩스,KOSDAQ,투자주의환기종목(소속부없음),9410,2,-1290,-12.06,10410,10410,9360,214663,2075487590,153560387910,16318851,KSQ
222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,7410,2,-460,-5.84,7700,7940,7380,165059,1250805680,152853480000,20628000,KSQ
059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,8340,2,-180,-2.11,8510,8920,8230,565062,4836039260,152705950440,18310066,KSQ
001540,KR7001540004,안국약품,KOSDAQ,우량기업부,11690,1,190,1.65,11450,11690,10810,121785,1367758000,152465889800,13042420,KSQ
036010,KR7036010007,아비코전자,KOSDAQ,중견기업부,11420,2,-360,-3.06,11510,11990,10900,303668,3467296910,151805306280,13292934,KSQ
048870,KR7048870000,시너지이노베이션,KOSDAQ,중견기업부,1721,2,-64,-3.59,1787,1793,1700,270085,464233256,151632083323,88106963,KSQ
054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,14610,2,-350,-2.34,14840,14940,14180,26801,387066460,151180715160,10347756,KSQ
101970,KR7101970002,우양에이치씨,KOSDAQ,중견기업부,10190,2,-660,-6.08,10860,10860,10050,25020,255816255,150710191710,14790009,KSQ
220260,KR7220260004,켐트로스,KOSDAQ,벤처기업부,4680,2,-215,-4.39,4850,4890,4600,195997,925358575,150097217400,32072055,KSQ
158430,KR7158430009,아톤,KOSDAQ,벤처기업부,6130,2,-240,-3.77,6160,6320,5960,292575,1791312110,150075223960,24482092,KSQ
473980,KR7473980001,노머스,KOSDAQ,기술성장기업부,13560,2,-290,-2.09,13570,13870,13400,50707,686641310,149964406320,11059322,KSQ
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,11190,2,-810,-6.75,11910,12000,11000,10857,122303290,148808021760,13298304,KSQ
106190,KR7106190002,하이텍팜,KOSDAQ,우량기업부,13890,2,-110,-0.79,13890,13950,13110,75400,1013849760,147694772970,10633173,KSQ
067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,24900,2,-300,-1.19,25000,25350,24900,5571,139593250,147576797100,5926779,KSQ
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,3055,3,0,0.0,3060,3250,2935,555559,1735618823,146640000000,48000000,KSQ
072870,KR7072870009,메가스터디,KOSDAQ,우량기업부,12300,2,-140,-1.13,12450,12540,12240,28517,352127310,146627795700,11920959,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,17950,1,860,5.03,17090,18240,16110,127494,2234063450,146546456600,8164148,KSQ
017510,KR7017510009,세명전기,KOSDAQ,벤처기업부,9600,2,-290,-2.93,9890,10110,9550,304474,2975733195,146361600000,15246000,KSQ
321370,KR7321370009,센서뷰,KOSDAQ,기술성장기업부,2825,2,-290,-9.31,3115,3115,2820,2172134,6339763838,145953359450,51664906,KSQ
008830,KR7008830002,대동기어,KOSDAQ,중견기업부,16150,2,-560,-3.35,16570,16570,15610,53137,851968265,145148448000,8987520,KSQ
299030,KR7299030007,하나기술,KOSDAQ,벤처기업부,18150,2,-1360,-6.97,19200,19400,18000,35406,655502970,145107616500,7994910,KSQ
041440,KR7041440009,현대에버다임,KOSDAQ,우량기업부,8120,2,-600,-6.88,8220,8400,7930,209981,1712597840,144874701440,17841712,KSQ
307750,KR7307750000,국전,KOSDAQ,중견기업부,2680,2,-110,-3.94,2790,2850,2645,265042,716978757,144683251840,53986288,KSQ
054920,KR7054920004,한컴위드,KOSDAQ,중견기업부,5120,2,-250,-4.66,5350,5360,5000,381245,1971224580,144471454720,28217081,KSQ
