Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
064400,KR7064400005,LG씨엔에스,KOSPI,,147800,1,34000,29.88,143100,147900,135300,6858535,980396811350,14319743114400,96885948,STK
071050,KR7071050009,한국금융지주,KOSPI,,249500,1,12000,5.05,237000,251500,234000,171866,42278492000,13903635004000,55725992,STK
030200,KR7030200000,KT,KOSPI,,53700,1,900,1.7,53600,54500,53000,234246,12589955600,13533564484500,252021685,STK
0126Z0,KR70126Z0002,삼성에피스홀딩스,KOSPI,,477500,2,-6500,-1.34,474500,478000,463000,35717,16777579500,11881655897500,24883049,STK
010950,KR7010950004,S-Oil,KOSPI,,104200,2,-3200,-2.98,105600,107200,103600,380790,40001955150,11731126926400,112582792,STK
259960,KR7259960003,크래프톤,KOSPI,,252500,2,-5000,-1.94,257500,262500,248500,86894,22135917250,11649590732500,46136993,STK
016360,KR7016360000,삼성증권,KOSPI,,125700,1,5900,4.92,118100,129700,118100,499029,63013970650,11225010000000,89300000,STK
005940,KR7005940002,NH투자증권,KOSPI,,31150,1,950,3.15,30200,31400,29850,620708,19216040925,11100127094350,356344369,STK
047050,KR7047050000,포스코인터내셔널,KOSPI,,61700,2,-2100,-3.29,62600,65000,61200,524585,32703774200,10854436019600,175922788,STK
323410,KR7323410001,카카오뱅크,KOSPI,,22250,2,-150,-0.67,22300,22650,21550,512286,11406436000,10615929723250,477120437,STK
443060,KR7443060009,HD현대마린솔루션,KOSPI,,236500,1,12500,5.58,224000,239000,216500,129251,29978807750,10603113290000,44833460,STK
005387,KR7005382007,현대차2우B,KOSPI,,297000,1,25000,9.19,275000,297000,269000,392449,112380430750,10384287210000,34963930,STK
007660,KR7007660004,이수페타시스,KOSPI,,138600,1,9400,7.28,130100,141800,128300,1352261,185484970000,10174517753400,73409219,STK
039490,KR7039490008,키움증권,KOSPI,,387500,1,17000,4.59,370500,397500,368000,100717,39133052500,10163472450000,26228316,STK
047040,KR7047040001,대우건설,KOSPI,,24450,2,-1750,-6.68,25050,25200,24150,7422334,182320929725,10046691749100,410907638,STK
028050,KR7028050003,삼성E&A,KOSPI,,50200,2,-2700,-5.1,50700,51600,49950,1187260,59835074450,9839200000000,196000000,STK
003490,KR7003490000,대한항공,KOSPI,,26000,2,-800,-2.99,26000,26200,25650,1160064,30030066800,9573737186000,368220661,STK
001440,KR7001440007,대한전선,KOSPI,,47750,1,2300,5.06,45450,49450,44350,5769631,275595434950,9358646459000,195992596,STK
005830,KR7005830005,DB손해보험,KOSPI,,142400,2,-700,-0.49,140200,144500,140200,67911,9681595750,9327249697600,65500349,STK
352820,KR7352820005,하이브,KOSPI,,216000,2,-4000,-1.82,220500,224500,214500,238561,51966529500,9310085784000,43102249,STK
000880,KR7000880005,한화,KOSPI,,131400,2,-2300,-1.72,132000,139700,129400,142313,19199588550,9264740556600,70507919,STK
454910,KR7454910001,두산로보틱스,KOSPI,,138400,4,31900,29.95,123900,138400,123200,3447060,460013295800,8971085232000,64819980,STK
003230,KR7003230000,삼양식품,KOSPI,,1181000,2,-24000,-1.99,1205000,1257000,1170000,43231,51865736000,8896490715000,7533015,STK
353200,KR7353200009,대덕전자,KOSPI,,177300,2,-13600,-7.12,193000,198000,176000,1276849,232305701050,8761620802500,49416925,STK
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,69600,1,2800,4.19,66800,69900,65100,397670,26920307700,8621704802400,123875069,STK
034220,KR7034220004,LG디스플레이,KOSPI,,16370,1,280,1.74,17260,17950,15830,41249662,692991368950,8185000000000,500000000,STK
000990,KR7000990002,DB하이텍,KOSPI,,183900,2,-1600,-0.86,182400,192700,181000,479214,89043673250,8000493733200,43504588,STK
180640,KR7180640005,한진칼,KOSPI,,116600,1,6500,5.9,110000,119900,106800,117844,13652847000,7784481731400,66762279,STK
062040,KR7062040001,산일전기,KOSPI,,253000,1,6000,2.43,246000,266500,241500,362750,92740830000,7745810050000,30615850,STK
032640,KR7032640005,LG유플러스,KOSPI,,17130,1,1000,6.2,17670,18800,16500,4832761,84144781935,7270447049160,424427732,STK
