Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2016-03-30,2002.14,1,7.23,0.0036,2005.24,2009.1,1998.51,368305172,4619553987153,1269244086103975.0
2016-03-31,1995.85,2,-6.29,-0.0031,2005.72,2007.43,1986.74,335073993,5203138611917,1265001895756285.0
2016-04-01,1973.57,2,-22.28,-0.0112,1994.77,1994.77,1970.17,392258170,5156264827479,1250637257564372.0
2016-04-04,1978.97,1,5.4,0.0027,1974.73,1979.03,1969.35,363317226,4262832525606,1254254153498881.0
2016-04-05,1962.74,2,-16.23,-0.0081999999999999,1972.38,1973.17,1959.26,368164819,4026409908084,1243245433524959.0
2016-04-06,1971.32,1,8.58,0.0044,1963.17,1975.09,1961.51,358031971,4569306591677,1248789220917916.0
2016-04-07,1973.89,1,2.57,0.0013,1978.75,1980.43,1964.99,434061858,4631482323466,1249999632983805.0
2016-04-08,1972.05,2,-1.84,-0.0009,1961.29,1972.12,1954.11,400616266,4388854028109,1249066943075189.0
2016-04-11,1970.37,2,-1.68,-0.0009,1972.25,1973.9,1963.21,379537341,3863260531390,1248256433593948.0
2016-04-12,1981.32,1,10.95,0.0056,1970.5,1981.73,1968.5,387318715,3944190157129,1255329128694698.0
2016-04-14,2015.93,1,34.61,0.0175,2004.15,2016.03,2000.83,473519531,6406407579800,1276575529784625.0
2016-04-15,2014.71,2,-1.22,-0.0006,2013.38,2016.95,2008.68,317709671,4523020125867,1276212676495883.0
2016-04-18,2009.1,2,-5.61,-0.0028,2001.35,2009.55,1998.49,339248261,4304947269928,1273435355454824.0
2016-04-19,2011.36,1,2.26,0.0011,2015.1,2020.29,2007.68,401236483,4465586077190,1274155090710912.0
2016-04-20,2005.83,2,-5.53,-0.0027,2017.05,2023.77,2005.82,423964187,4653338544592,1270781209736183.0
2016-04-21,2022.1,1,16.27,0.0081,2014.6,2022.1,2009.45,392096133,4783030271309,1280902761136806.0
2016-04-22,2015.49,2,-6.61,-0.0033,2014.93,2017.9,2010.94,480470623,4215697452686,1276836007598250.0
2016-04-25,2014.55,2,-0.94,-0.0005,2016.05,2016.65,2007.18,397674805,4423939876083,1276352743526255.0
2016-04-26,2019.63,1,5.08,0.0025,2013.26,2021.59,2011.85,509281529,5281100935205,1278883150341555.0
2016-04-27,2015.4,2,-4.23,-0.0021,2019.31,2019.86,2012.75,412802942,5398188945130,1276057089060295.0
2016-04-28,2000.93,2,-14.47,-0.0072,2020.83,2022.99,1998.6,341142741,5460706639665,1266323306660220.0
2016-04-29,1994.15,2,-6.78,-0.0034,1998.68,1999.34,1983.3,401063099,5334757783008,1261953135802951.0
2016-05-02,1978.15,2,-16.0,-0.008,1991.84,1991.84,1977.03,328194622,3879203851954,1248655660097396.0
2016-05-03,1986.41,1,8.26,0.0042,1988.34,1989.41,1979.66,310492461,3813503132328,1253911676338246.0
2016-05-04,1976.71,2,-9.7,-0.0049,1978.24,1982.38,1969.22,352695753,5056070457734,1248353738248806.0
2016-05-09,1967.81,2,-8.9,-0.0045,1974.52,1976.14,1962.92,342189305,5303038110246,1243495066506640.0
2016-05-10,1982.5,1,14.69,0.0075,1965.86,1982.5,1964.9,369085333,4857462732357,1252479086613549.0
2016-05-11,1980.1,2,-2.4,-0.0012,1989.17,1989.17,1970.48,398532080,4451794657743,1251635368795648.0
2016-05-12,1977.49,2,-2.61,-0.0013,1973.28,1981.49,1970.54,462882302,4144195715973,1249546728588837.0
2016-05-13,1966.99,2,-10.5,-0.0053,1979.97,1980.45,1962.77,509123382,4545160416777,1242517729680468.0
2016-05-16,1967.91,1,0.92,0.0005,1961.91,1970.53,1961.32,526717562,4872477750640,1242835129201749.0
2016-05-17,1968.06,1,0.15,0.0001,1973.86,1975.1,1962.57,597582740,5521943998291,1243839735742740.0
2016-05-18,1956.73,2,-11.33,-0.0058,1962.78,1964.34,1945.56,696273023,6697755329393,1236578880078571.0
2016-05-19,1946.78,2,-9.95,-0.0051,1953.91,1954.29,1942.48,505920463,5307636163925,1230162313882655.0
2016-05-20,1947.67,1,0.89,0.0005,1943.84,1951.5,1940.36,388051509,4455609096833,1230691699936373.0
2016-05-23,1955.25,1,7.58,0.0039,1954.26,1956.77,1940.44,399513569,4062458893161,1235645260397495.0
2016-05-24,1937.68,2,-17.57,-0.009,1951.18,1951.39,1937.67,517076048,5005498884571,1224978780143328.0
2016-05-25,1960.51,1,22.83,0.0118,1953.63,1964.91,1951.17,656874388,5456224466344,1240305865251554.0
2016-05-26,1957.06,2,-3.45,-0.0018,1965.81,1967.45,1955.97,558263788,5103802593884,1238082335533148.0
2016-05-27,1969.17,1,12.11,0.0062,1962.33,1971.27,1959.75,523531306,4911231808142,1246219400437271.0
2016-05-30,1967.13,2,-2.04,-0.001,1969.72,1970.54,1955.49,550502964,4664445073988,1244653363307536.0
2016-05-31,1983.4,1,16.27,0.0083,1962.47,1984.18,1958.16,657045149,8612420660594,1255356335024149.0
2016-06-01,1982.72,2,-0.68,-0.0003,1976.87,1986.76,1975.82,502290353,5383974511224,1255999301581078.0
2016-06-02,1985.11,1,2.39,0.0012,1983.86,1988.0,1978.82,474228118,5400504687342,1257911512069683.0
2016-06-03,1985.84,1,0.73,0.0004,1991.58,1991.58,1979.66,540858684,5497341357317,1258220250300847.0
2016-06-07,2011.63,1,25.79,0.013,1993.08,2011.67,1992.77,481348413,5541394777207,1274446268204230.0
2016-06-08,2027.08,1,15.45,0.0077,2013.72,2027.09,2008.59,497934899,5845815406532,1283948012910549.0
2016-06-09,2024.17,2,-2.91,-0.0014,2028.02,2035.27,2012.14,599680949,7955010799684,1282125841820936.0
2016-06-10,2017.63,2,-6.54,-0.0032,2022.77,2022.77,2014.15,404303014,4777125445819,1278075773664021.0
2016-06-13,1979.06,2,-38.57,-0.0191,2001.03,2001.79,1976.69,443001846,4679938063559,1253317433719157.0
2016-06-14,1972.03,2,-7.03,-0.0036,1976.8,1982.32,1965.34,439936556,5009885082598,1249481895255852.0
2016-06-15,1968.83,2,-3.2,-0.0016,1972.0,1975.87,1960.97,376769046,4694853745540,1247663847952065.0
2016-06-16,1951.99,2,-16.84,-0.0086,1971.53,1974.01,1944.8,438794483,4452385690780,1237245629956857.0
2016-06-17,1953.4,1,1.41,0.0007,1966.23,1970.54,1949.6,485269121,4488888055101,1238327356370601.0
2016-06-20,1981.12,1,27.72,0.0141999999999999,1974.43,1984.07,1969.56,391345388,4045044257527,1255559309195996.0
2016-06-21,1982.7,1,1.58,0.0008,1977.8,1983.87,1971.99,557437223,4514571223638,1256919868733404.0
2016-06-22,1992.58,1,9.88,0.005,1981.78,1994.76,1979.37,407434879,4136231784197,1263208699984906.0
2016-06-23,1986.71,2,-5.87,-0.0029,1989.42,1990.71,1980.14,455389704,4220797540743,1259087310303523.0
2016-06-24,1925.24,2,-61.47,-0.0308999999999999,2001.55,2001.55,1892.75,750546035,8724510462271,1221280861915368.0
2016-06-27,1926.85,1,1.61,0.0008,1901.85,1926.87,1900.83,394266221,5175625706035,1222271045645702.0
2016-06-28,1936.22,1,9.37,0.0049,1907.71,1937.99,1907.49,373459498,4452632371103,1227810137092931.0
2016-06-29,1956.36,1,20.14,0.0104,1946.31,1966.21,1941.9,451186065,4865379934699,1240335078955904.0
2016-06-30,1970.35,1,13.99,0.0072,1971.54,1972.81,1959.28,349862539,5326567212348,1250198141816260.0
2016-07-01,1987.32,1,16.97,0.0086,1977.36,1993.98,1975.89,448128426,4325444164154,1261236963863310.0
2016-07-04,1995.3,1,7.98,0.004,1989.44,1997.37,1985.11,468611377,4150962808551,1266629650904530.0
2016-07-05,1989.85,2,-5.45,-0.0027,1995.69,1996.77,1985.94,405487044,3951492434584,1263270454206767.0
2016-07-06,1953.12,2,-36.73,-0.0185,1980.11,1982.8,1944.33,457438790,4764743807356,1239376225063882.0
2016-07-07,1974.08,1,20.96,0.0107,1963.3,1976.49,1959.83,378755142,3936372445940,1252748245214441.0
2016-07-08,1963.1,2,-10.98,-0.0056,1972.28,1979.75,1956.91,356526592,4315295452195,1245831577055614.0
2016-07-11,1988.54,1,25.44,0.013,1979.36,1990.95,1977.81,337763696,4384854023254,1262792040320358.0
2016-07-12,1991.23,1,2.69,0.0014,1991.13,1998.03,1986.45,432650368,4485332767600,1263991200000173.0
2016-07-13,2005.55,1,14.32,0.0072,2007.65,2013.6,1995.84,357643072,4743547543296,1273883223302966.0
2016-07-14,2008.77,1,3.22,0.0016,2004.12,2009.67,1997.94,340227271,4318864088671,1276284573087017.0
2016-07-15,2017.26,1,8.49,0.0042,2015.37,2022.34,2011.1,477808132,4640271877303,1285347839174708.0
2016-07-18,2021.11,1,3.85,0.0019,2018.22,2022.11,2012.3,380091529,3569171374172,1287818134648376.0
2016-07-19,2016.89,2,-4.22,-0.0021,2022.8,2023.22,2010.27,380797883,3766201195280,1285044647659450.0
2016-07-20,2015.46,2,-1.43,-0.0007,2013.4,2015.47,2003.87,316335589,3541334296307,1284410623826391.0
2016-07-21,2012.22,2,-3.24,-0.0016,2019.36,2020.55,2007.59,391049117,3921399661415,1282299381908063.0
2016-07-22,2010.34,2,-1.88,-0.0009,2005.37,2014.44,2002.66,320954045,3866947697533,1280788528877836.0
2016-07-25,2012.32,1,1.98,0.001,2014.74,2020.69,2006.63,350230724,4053086564278,1281905615556579.0
2016-07-26,2027.34,1,15.02,0.0075,2009.4,2027.34,2008.25,338607160,4072566218005,1291738100791866.0
2016-07-27,2025.05,2,-2.29,-0.0011,2027.07,2030.69,2021.15,411661058,4493918022445,1289921314039684.0
2016-07-28,2021.1,2,-3.95,-0.002,2029.07,2029.38,2014.36,350881461,4343065144400,1287721676586123.0
2016-07-29,2016.19,2,-4.91,-0.0024,2023.24,2028.99,2016.19,366385252,5028662210135,1283158113811986.0
2016-08-01,2029.61,1,13.42,0.0067,2024.71,2031.58,2024.57,369588196,4822082371267,1291814814294956.0
2016-08-02,2019.03,2,-10.58,-0.0052,2023.55,2026.1,2017.59,409940345,4314085815513,1284954078694719.0
2016-08-03,1994.79,2,-24.24,-0.012,2008.68,2008.68,1993.0,485853020,4387076567210,1269643958453579.0
2016-08-04,2000.03,1,5.24,0.0026,2006.08,2006.48,1994.73,326514048,3648387644828,1273523592214019.0
2016-08-05,2017.94,1,17.91,0.009,2006.23,2018.16,2004.37,289293255,4168007760811,1285888530139679.0
2016-08-08,2031.12,1,13.18,0.0065,2025.55,2031.14,2018.81,270484643,4169817146363,1293946097728349.0
2016-08-09,2043.78,1,12.66,0.0062,2033.52,2046.03,2032.18,436716865,4172627716184,1301778453666222.0
2016-08-10,2044.64,1,0.86,0.0004,2043.03,2049.36,2039.86,331091949,4638219743902,1302129885276921.0
2016-08-11,2048.8,1,4.16,0.002,2042.64,2048.8,2035.25,346081981,4490356205016,1304638116644244.0
2016-08-12,2050.47,1,1.67,0.0008,2053.82,2060.84,2046.15,376489324,4667631549057,1305975256940125.0
2016-08-16,2047.76,2,-2.71,-0.0013,2056.0,2063.09,2047.73,374872934,4503851152910,1304494575968067.0
2016-08-17,2043.75,2,-4.01,-0.002,2045.37,2048.29,2032.53,391714664,4406925034824,1301963104960498.0
2016-08-18,2055.47,1,11.72,0.0056999999999999,2048.15,2056.09,2041.9,353080513,4764864417776,1310197227124320.0
2016-08-19,2056.24,1,0.77,0.0004,2057.9,2059.3,2049.52,392318827,5005350422546,1311350304855587.0
2016-08-22,2042.16,2,-14.08,-0.0068,2054.37,2054.71,2040.51,343502610,4101258441801,1302637823032528.0
2016-08-23,2049.93,1,7.77,0.0038,2044.27,2051.43,2041.86,360414309,4470552649701,1307730330947052.0
2016-08-24,2043.76,2,-6.17,-0.003,2050.82,2052.74,2039.53,285183141,4144213440289,1303342576504596.0
2016-08-25,2042.92,2,-0.84,-0.0004,2041.58,2046.0,2035.01,277432061,4198774379843,1302439448382656.0
2016-08-26,2037.5,2,-5.42,-0.0027,2036.74,2039.91,2027.68,288184504,4011867429189,1298673905235490.0
2016-08-29,2032.35,2,-5.15,-0.0025,2028.64,2034.63,2024.93,316969469,3843485706601,1295847422741292.0
2016-08-30,2039.74,1,7.39,0.0036,2038.6,2049.99,2036.76,378563676,3817975140261,1300619796979674.0
2016-08-31,2034.65,2,-5.09,-0.0025,2038.58,2041.17,2027.24,400952866,5485909182279,1296942351420588.0
2016-09-01,2032.72,2,-1.93,-0.0009,2022.96,2032.72,2016.47,300506201,4373706285911,1294938067501490.0
2016-09-02,2038.31,1,5.59,0.0028,2033.92,2039.18,2030.17,342631217,3937152194068,1298805435403183.0
2016-09-05,2060.08,1,21.77,0.0107,2049.19,2061.0,2047.49,572966888,4127936026210,1312321591477520.0
2016-09-06,2066.53,1,6.45,0.0031,2058.21,2067.77,2057.26,462549650,4096682366599,1317208171653176.0
2016-09-07,2061.88,2,-4.65,-0.0023,2068.81,2073.89,2061.88,687157464,5053397177080,1313591171073267.0
2016-09-08,2063.73,1,1.85,0.0009,2064.96,2070.66,2053.2,656653295,5643674679101,1315372675780331.0
2016-09-09,2037.87,2,-25.86,-0.0125,2048.94,2049.3,2029.46,392682811,4373805765313,1298073356671366.0
2016-09-12,1991.48,2,-46.39,-0.0227999999999999,2003.67,2011.04,1991.47,422882284,4815792027203,1267336204181235.0
2016-09-13,1999.36,1,7.88,0.004,2011.93,2013.03,1997.58,437424783,5146692596505,1273899302334215.0
2016-09-19,2015.78,1,16.42,0.0081999999999999,1997.43,2019.45,1997.1,434438089,4961594731263,1284707656655351.0
2016-09-20,2025.71,1,9.93,0.0049,2014.5,2026.56,2010.25,362345199,4186376609890,1291619684661584.0
2016-09-21,2035.99,1,10.28,0.0051,2022.81,2035.99,2021.78,525096670,4132886816962,1298121408632373.0
2016-09-22,2049.7,1,13.71,0.0067,2050.31,2060.26,2048.8,447589318,4259943037222,1307437444492960.0
2016-09-23,2054.07,1,4.37,0.0021,2053.22,2057.35,2048.96,494112627,4536562655525,1308797963159832.0
2016-09-26,2047.11,2,-6.96,-0.0034,2052.76,2060.71,2042.7,359615723,3691390234782,1304055998374814.0
2016-09-27,2062.82,1,15.71,0.0077,2037.32,2064.89,2031.13,664040876,4712693412396,1313691310546471.0
2016-09-28,2053.06,2,-9.76,-0.0046999999999999,2062.57,2062.98,2051.68,546450267,4045607123172,1307468512836509.0
2016-09-29,2068.72,1,15.66,0.0076,2063.74,2072.09,2063.74,416168745,4543938995464,1318000053239014.0
2016-09-30,2043.63,2,-25.09,-0.0121,2054.25,2056.33,2042.77,326386670,5739237973641,1301803836991218.0
2016-10-04,2054.86,1,11.23,0.0055,2056.94,2059.25,2050.46,318854293,5019206208039,1309647620162197.0
2016-10-05,2053.0,2,-1.86,-0.0009,2043.37,2056.01,2036.87,292345153,4329764065434,1308641459480053.0
2016-10-06,2065.3,1,12.3,0.006,2069.3,2070.43,2055.83,337709490,5358434663351,1317306737695415.0
2016-10-07,2053.8,2,-11.5,-0.0056,2065.95,2067.49,2051.6,422446765,5403372850156,1309944963478097.0
2016-10-10,2056.82,1,3.02,0.0015,2047.19,2058.73,2039.99,314895972,4666619143706,1309006187247656.0
2016-10-11,2031.93,2,-24.89,-0.0121,2053.29,2060.78,2030.51,343215988,5340941471093,1291827779971093.0
2016-10-12,2033.73,1,1.8,0.0009,2022.97,2037.02,2022.39,297373137,4832127236066,1293160803641247.0
2016-10-13,2015.44,2,-18.29,-0.009,2033.99,2035.93,2014.89,440255958,4507630449134,1281839996639888.0
2016-10-14,2022.66,1,7.22,0.0036,2021.66,2028.76,2021.11,458904162,4189365561074,1286279150905462.0
2016-10-17,2027.61,1,4.95,0.0024,2028.93,2033.56,2011.81,333402399,3750746186620,1289531338120003.0
2016-10-18,2040.43,1,12.82,0.0063,2027.81,2040.72,2026.47,305931454,3906403897120,1297652128141729.0
2016-10-19,2040.94,1,0.51,0.0002,2036.18,2050.51,2035.9,321940533,4097667100978,1298795666277696.0
2016-10-20,2040.6,2,-0.34,-0.0002,2044.12,2048.25,2036.54,276001083,3954964278326,1299023980161766.0
2016-10-21,2033.0,2,-7.6,-0.0037,2039.4,2040.4,2029.79,260354659,3489846278457,1294145302917819.0
2016-10-24,2047.74,1,14.74,0.0073,2037.19,2047.74,2036.77,252041161,3588032600592,1303635038709919.0
2016-10-25,2037.17,2,-10.57,-0.0052,2042.29,2042.65,2031.25,299101627,4966044656193,1296930773317920.0
2016-10-26,2013.89,2,-23.28,-0.0113999999999999,2030.37,2030.37,2002.29,392402408,4750668678009,1282232415290066.0
2016-10-27,2024.12,1,10.23,0.0051,2018.24,2026.33,2015.66,298690815,4901198724278,1288971635220029.0
2016-10-28,2019.42,2,-4.7,-0.0023,2021.97,2026.85,2015.72,270531449,4245553583026,1286551478543043.0
2016-10-31,2008.19,2,-11.23,-0.0056,2011.29,2016.01,2005.95,400664891,4365768629685,1279754772934807.0
2016-11-01,2007.39,2,-0.8,-0.0004,2003.41,2010.51,1990.45,321774656,4462621756795,1278978192597210.0
2016-11-02,1978.94,2,-28.45,-0.0141999999999999,1995.41,1997.46,1976.34,333529567,4404094007629,1260996820910166.0
2016-11-03,1983.8,1,4.86,0.0025,1974.93,1988.82,1973.58,272728479,3780779236254,1263454854565548.0
2016-11-04,1982.02,2,-1.78,-0.0009,1983.87,1985.29,1976.57,227776380,3112409193762,1262607501641418.0
2016-11-07,1997.58,1,15.56,0.0079,1997.58,2001.74,1992.14,210333532,3131548319118,1272373470431619.0
2016-11-08,2003.38,1,5.8,0.0029,2009.56,2010.17,1994.33,239579235,3238824114374,1276013949795538.0
2016-11-09,1958.38,2,-45.0,-0.0225,2008.08,2015.23,1931.07,709043324,7431309809072,1247481566460502.0
2016-11-10,2002.6,1,44.22,0.0226,1989.85,2002.6,1983.26,433884828,7012811348271,1284724724165557.0
2016-11-11,1984.43,2,-18.17,-0.0091,1988.87,1994.05,1982.15,386856326,6718928137921,1272531403108191.0
2016-11-14,1974.4,2,-10.03,-0.0051,1982.93,1988.65,1974.27,352116839,5099798436703,1265674765055294.0
2016-11-15,1967.53,2,-6.87,-0.0034999999999999,1977.33,1978.94,1967.21,375663410,5095586489659,1261206252214031.0
2016-11-16,1979.65,1,12.12,0.0062,1980.82,1985.67,1976.63,306499957,4655273918274,1269224972450912.0
2016-11-17,1980.55,1,0.9,0.0005,1976.21,1983.87,1968.8,272172464,3539361536443,1270111146117996.0
2016-11-18,1974.58,2,-5.97,-0.003,1983.07,1983.26,1968.13,306956555,4742246911662,1269989910390091.0
2016-11-21,1966.05,2,-8.53,-0.0043,1971.03,1976.23,1962.42,223512969,3501442573888,1264620460183923.0
2016-11-22,1983.47,1,17.42,0.0089,1976.07,1986.82,1974.05,231368221,3941979812836,1276043793299511.0
2016-11-23,1987.95,1,4.48,0.0023,1987.64,1996.65,1981.22,308200114,4690250049466,1277393596733722.0
2016-11-24,1971.26,2,-16.69,-0.0084,1985.11,1988.96,1968.5,235443508,3547734245993,1267210569322040.0
2016-11-25,1974.46,1,3.2,0.0016,1972.6,1978.45,1969.09,201938438,2914479033319,1268948459955797.0
2016-11-28,1978.13,1,3.67,0.0019,1976.58,1983.43,1966.78,213578991,3085101889132,1273002694335900.0
2016-11-29,1978.39,1,0.26,0.0001,1977.1,1982.53,1972.31,214565725,4413543952409,1272851861658909.0
2016-11-30,1983.48,1,5.09,0.0026,1980.38,1988.44,1977.09,233085815,5558990040335,1277304960713608.0
2016-12-01,1983.75,1,0.27,0.0001,1987.48,1989.08,1979.67,217875980,4061246653709,1277144302390734.0
2016-12-02,1970.61,2,-13.14,-0.0066,1980.14,1981.64,1966.42,243181425,3727862575237,1269074668671890.0
2016-12-05,1963.36,2,-7.25,-0.0037,1965.71,1971.24,1960.65,237190407,3071609683373,1264882579159031.0
2016-12-06,1989.86,1,26.5,0.0135,1976.51,1993.47,1976.51,214649268,3794720643806,1282306754765236.0
2016-12-07,1991.89,1,2.03,0.001,1995.69,1997.62,1987.26,204410324,3659555787763,1283622932070196.0
2016-12-08,2031.07,1,39.18,0.0197,2008.31,2031.07,2007.57,239428963,4956345636248,1307883233413825.0
2016-12-09,2024.69,2,-6.38,-0.0031,2024.52,2026.83,2019.79,225657112,3813856266845,1304217186574015.0
2016-12-12,2027.24,1,2.55,0.0013,2031.95,2031.95,2020.97,289804177,3691816658919,1305031707285811.0
2016-12-13,2035.98,1,8.74,0.0043,2026.39,2035.99,2023.61,383364096,4220712033868,1310751170725661.0
2016-12-14,2036.87,1,0.89,0.0004,2043.07,2044.42,2031.18,384033170,3392827719393,1313641229802418.0
2016-12-15,2036.65,2,-0.22,-0.0001,2022.14,2040.62,2021.76,300190154,3290968961174,1313287750924789.0
2016-12-16,2042.24,1,5.59,0.0027,2037.35,2043.6,2033.23,289708329,3944176594796,1317717852191839.0
2016-12-19,2038.39,2,-3.85,-0.0019,2039.4,2046.03,2037.04,249870290,2976699355008,1315584419601714.0
2016-12-20,2041.94,1,3.55,0.0017,2044.87,2047.38,2040.81,314221236,3174668585378,1317982198591817.0
2016-12-21,2037.96,2,-3.98,-0.0019,2049.47,2053.46,2037.96,284570194,3384379626481,1315475440334162.0
2016-12-22,2035.73,2,-2.23,-0.0011,2041.61,2042.9,2033.99,275096355,3256420999416,1313850177792463.0
2016-12-23,2035.9,1,0.17,0.0001,2036.17,2037.71,2031.54,310882167,3200601162840,1313648968487047.0
2016-12-26,2037.75,1,1.85,0.0009,2038.33,2039.76,2034.8,366636257,3036259196358,1315023860876242.0
2016-12-27,2042.17,1,4.42,0.0022,2040.74,2044.43,2037.12,384033101,3095681626919,1318586363958682.0
2016-12-28,2024.49,2,-17.68,-0.0087,2021.86,2029.69,2020.86,356590055,3051025514156,1306848287954348.0
2016-12-29,2026.46,1,1.97,0.001,2020.42,2026.57,2016.25,264521833,3009199072166,1308440373892236.0
2017-01-02,2026.16,2,-0.3,-0.0001,2022.23,2031.79,2015.68,229874996,2616791314513,1308042051339912.0
2017-01-03,2043.97,1,17.81,0.0088,2034.31,2044.07,2028.47,268127309,3725113184536,1319218838777034.0
2017-01-04,2045.64,1,1.67,0.0008,2046.29,2046.29,2040.61,371488189,4098879501997,1320293636045898.0
2017-01-05,2041.95,2,-3.69,-0.0018,2045.52,2046.5,2039.49,541343551,4479782006027,1317577589321794.0
2017-01-06,2049.12,1,7.17,0.0034999999999999,2048.11,2051.84,2045.66,455350704,3511655038362,1322374577851837.0
2017-01-09,2048.78,2,-0.34,-0.0002,2053.18,2053.18,2046.47,398291164,3878372766848,1322945086625522.0
2017-01-10,2045.12,2,-3.66,-0.0018,2043.3,2046.78,2039.5,512663445,3869789673144,1320784087468393.0
2017-01-11,2075.17,1,30.05,0.0147,2048.08,2079.7,2047.56,335531782,4534399203436,1340531932529349.0
2017-01-12,2087.14,1,11.97,0.0058,2077.69,2087.14,2073.89,555841928,4727251484660,1347878920724751.0
2017-01-13,2076.79,2,-10.35,-0.005,2077.12,2080.94,2073.44,518284304,4727082615161,1340353348332899.0
2017-01-16,2064.17,2,-12.62,-0.0060999999999999,2077.03,2080.05,2058.93,683931707,4769155406938,1331939879035718.0
2017-01-17,2071.87,1,7.7,0.0037,2067.52,2078.8,2065.53,601435035,4215228599369,1336913330089661.0
2017-01-18,2070.54,2,-1.33,-0.0006,2073.77,2075.23,2058.35,530133477,4054751042486,1338084297380493.0
2017-01-19,2072.79,1,2.25,0.0011,2085.61,2091.02,2065.03,415668980,4136854006996,1339900119470779.0
2017-01-20,2065.61,2,-7.18,-0.0034999999999999,2065.54,2072.32,2064.0,392647176,4082436058378,1335497553025401.0
2017-01-23,2065.99,1,0.38,0.0002,2067.62,2073.8,2058.91,444862533,3774412875082,1336676441393868.0
2017-01-24,2065.76,2,-0.23,-0.0001,2070.22,2072.66,2058.59,312411107,3789739890884,1336601475604751.0
2017-01-25,2066.94,1,1.18,0.0006,2075.33,2077.72,2062.96,310238861,4220571053240,1338421914916464.0
2017-01-26,2083.59,1,16.65,0.0081,2074.77,2088.6,2068.5,257921529,4425645331275,1349672534695962.0
2017-01-31,2067.57,2,-16.02,-0.0077,2077.66,2079.97,2067.57,288275478,4596318068161,1338409356638313.0
2017-02-01,2080.48,1,12.91,0.0062,2075.31,2082.7,2073.97,452528495,4532425198444,1346350614179972.0
2017-02-02,2071.01,2,-9.47,-0.0046,2080.23,2092.45,2067.76,825477498,5707493707155,1340777644632212.0
2017-02-03,2073.16,1,2.15,0.001,2075.9,2079.85,2064.05,392584058,4913325358388,1341966582067738.0
2017-02-06,2077.66,1,4.5,0.0022,2085.73,2088.37,2073.03,315315420,3900502160950,1345054595412590.0
2017-02-07,2075.21,2,-2.45,-0.0012,2077.8,2079.23,2071.05,271809004,4170985157212,1343105536230549.0
2017-02-08,2065.08,2,-10.13,-0.0049,2072.58,2072.58,2052.29,266722401,4467660045067,1336445528286683.0
2017-02-09,2065.88,1,0.8,0.0004,2067.15,2072.69,2062.12,236008942,4269100036123,1337008144116849.0
2017-02-10,2075.08,1,9.2,0.0045,2075.8,2080.74,2072.23,314676351,4885928707081,1342535858009822.0
2017-02-13,2078.65,1,3.57,0.0017,2074.94,2078.66,2070.36,289684955,3988194973944,1344539475293499.0
2017-02-14,2074.57,2,-4.08,-0.002,2079.3,2081.59,2068.16,332365951,4462092206349,1341796936960535.0
2017-02-15,2083.86,1,9.29,0.0045,2073.6,2087.69,2069.89,338044733,4735314304291,1347225063392895.0
2017-02-16,2081.84,2,-2.02,-0.001,2088.09,2092.59,2078.35,330466977,4331134652093,1346223990453142.0
2017-02-17,2080.58,2,-1.26,-0.0006,2072.57,2081.18,2072.57,301517454,4782724389657,1345089249084270.0
2017-02-20,2084.39,1,3.81,0.0018,2084.16,2085.59,2077.13,297203342,3320494203076,1348154670446477.0
2017-02-21,2102.93,1,18.54,0.0089,2085.97,2108.48,2085.0,292539412,3976164727515,1359938501619361.0
2017-02-22,2106.61,1,3.68,0.0017,2106.42,2108.98,2101.56,312219249,4246790340343,1362373770119206.0
2017-02-23,2107.63,1,1.02,0.0005,2106.15,2108.99,2103.11,430850935,4592956089053,1362846569623688.0
2017-02-24,2094.12,2,-13.51,-0.0064,2106.43,2107.83,2090.05,385394942,5176797761084,1353364623048572.0
2017-02-27,2085.52,2,-8.6,-0.0040999999999999,2095.47,2097.24,2084.08,343702229,4170046722188,1347849637785430.0
2017-02-28,2091.64,1,6.12,0.0029,2087.26,2094.41,2084.36,399821824,5051497437424,1351894956402847.0
2017-03-02,2102.65,1,11.01,0.0053,2105.19,2112.58,2096.31,434713223,6172419891054,1360136703511363.0
2017-03-03,2078.75,2,-23.9,-0.0113999999999999,2090.92,2091.59,2072.09,425935787,5129277965746,1344318883062552.0
2017-03-06,2081.36,1,2.61,0.0013,2073.2,2083.8,2067.68,431445283,4655902350739,1346355445399492.0
2017-03-07,2094.05,1,12.69,0.0060999999999999,2080.77,2096.79,2079.16,277830454,3962686939049,1354747806427413.0
2017-03-08,2095.41,1,1.36,0.0006,2092.27,2101.56,2088.19,381441625,4517061478653,1355519187936462.0
2017-03-09,2091.06,2,-4.35,-0.0021,2098.29,2100.08,2090.73,408229058,5110475045702,1352384164061581.0
2017-03-10,2097.35,1,6.29,0.003,2088.67,2102.05,2082.31,500860898,5570688057830,1356493259384904.0
2017-03-13,2117.59,1,20.24,0.0097,2102.37,2122.88,2100.91,382129482,4657806679469,1369779491468945.0
2017-03-14,2133.78,1,16.19,0.0076,2127.12,2135.5,2124.42,365074867,5287891748761,1380724236117801.0
2017-03-15,2133.0,2,-0.78,-0.0004,2128.42,2135.38,2127.26,374699799,4974871313885,1380664798188064.0
2017-03-16,2150.08,1,17.08,0.008,2154.98,2156.85,2143.01,402424433,5163958046376,1391689013049744.0
2017-03-17,2164.58,1,14.5,0.0067,2150.47,2164.59,2148.86,302788162,4979594807193,1401543224817967.0
