Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,2285,2319,2209,2209,578850,-0.033260393873085325,008970
2016-01-05,2192,2235,2175,2218,394004,0.004074241738343032,008970
2016-01-06,2227,2244,2125,2159,1042655,-0.026600541027953062,008970
2016-01-07,2142,2175,2092,2099,641811,-0.027790643816581806,008970
2016-01-08,2049,2075,1939,2049,1010501,-0.02382086707956166,008970
2016-01-11,2025,2066,1999,2025,374326,-0.01171303074670571,008970
2016-01-12,2083,2109,2006,2006,617303,-0.009382716049382678,008970
2016-01-13,2032,2058,2016,2032,421748,0.012961116650049842,008970
2016-01-14,1999,2016,1982,2006,553530,-0.012795275590551158,008970
2016-01-15,2025,2042,1949,1965,540754,-0.02043868394815551,008970
2016-01-18,1956,2530,1956,2125,4859215,0.08142493638676851,008970
2016-01-19,2125,2151,2049,2049,1008327,-0.03576470588235292,008970
2016-01-20,2032,2049,1923,1923,1300362,-0.061493411420204924,008970
2016-01-21,1923,1982,1897,1932,512239,0.004680187207488196,008970
2016-01-22,1965,2016,1939,1956,477803,0.012422360248447228,008970
2016-01-25,1999,2066,1973,1999,707015,0.02198364008179965,008970
2016-01-26,1982,1990,1965,1965,310676,-0.017008504252126078,008970
2016-01-27,2006,2268,1973,2042,5462442,0.03918575063613239,008970
2016-01-28,2058,2083,2025,2042,847333,0.0,008970
2016-01-29,2058,2109,2032,2075,1057568,0.016160626836434933,008970
2016-02-01,2092,2099,2042,2049,537653,-0.012530120481927698,008970
2016-02-02,2042,2083,2032,2042,418307,-0.00341630063445586,008970
2016-02-03,2025,2049,1990,1999,380405,-0.02105778648383938,008970
2016-02-04,2016,2345,2006,2116,10369297,0.058529264632316114,008970
2016-02-05,2116,2159,2083,2159,1352715,0.02032136105860105,008970
2016-02-11,2042,2083,2016,2025,1285403,-0.06206577119036594,008970
2016-02-12,1982,2006,1863,1939,1452748,-0.04246913580246914,008970
2016-02-15,1939,2025,1939,2016,586049,0.03971119133573997,008970
2016-02-16,2042,2066,2025,2049,439103,0.016369047619047672,008970
2016-02-17,2058,2083,2016,2049,525789,0.0,008970
2016-02-18,2092,2109,2066,2092,498642,0.020985846754514315,008970
2016-02-19,2109,2151,2066,2075,608095,-0.008126195028680727,008970
2016-02-22,2075,2109,2049,2099,630051,0.011566265060241054,008970
2016-02-23,2116,2175,2075,2151,1365519,0.02477370176274407,008970
2016-02-24,2151,2159,2099,2135,653546,-0.007438400743840057,008970
2016-02-25,2151,2268,2109,2109,2043272,-0.012177985948477743,008970
2016-02-26,2125,2227,2109,2192,1337286,0.03935514461830247,008970
2016-02-29,2218,2244,2168,2209,673611,0.007755474452554756,008970
2016-03-02,2218,2252,2185,2227,1206907,0.008148483476686286,008970
2016-03-03,2235,2337,2227,2235,1406712,0.0035922766052987054,008970
2016-03-04,2244,2278,2201,2218,824522,-0.0076062639821029565,008970
2016-03-07,2227,2235,2175,2185,795804,-0.014878268710550091,008970
2016-03-08,2201,2261,2185,2192,1092551,0.0032036613272310444,008970
2016-03-09,2192,2201,2168,2185,522025,-0.0031934306569343374,008970
2016-03-10,2192,2227,2185,2192,566699,0.0032036613272310444,008970
2016-03-11,2235,2268,2209,2218,558048,0.011861313868613221,008970
2016-03-14,2235,2235,2192,2192,397606,-0.011722272317403082,008970
2016-03-15,2192,2218,2175,2185,341294,-0.0031934306569343374,008970
2016-03-16,2302,2311,2209,2218,1191989,0.015102974828375304,008970
2016-03-17,2227,2244,2192,2209,459417,-0.004057709648331853,008970
2016-03-18,2218,2227,2175,2175,628143,-0.015391579900407404,008970
2016-03-21,2185,2192,2142,2159,433251,-0.007356321839080415,008970
2016-03-22,2168,2168,2142,2159,331965,0.0,008970
2016-03-23,2159,2175,2142,2142,291534,-0.007874015748031482,008970
2016-03-24,2142,2151,2125,2151,319347,0.004201680672268893,008970
2016-03-25,2159,2227,2142,2185,931482,0.015806601580660162,008970
2016-03-28,2192,2209,2151,2175,339144,-0.004576659038901587,008970
2016-03-29,2159,2311,2151,2209,2569541,0.015632183908045993,008970
2016-03-30,2227,2252,2209,2235,632577,0.011770031688546956,008970
2016-03-31,2252,2268,2218,2218,541627,-0.0076062639821029565,008970
2016-04-01,2227,2244,2185,2185,378873,-0.014878268710550091,008970
2016-04-04,2302,2311,2218,2227,802981,0.01922196796338671,008970
2016-04-05,2227,2235,2201,2218,344301,-0.00404131118096096,008970
2016-04-06,2227,2278,2218,2235,487874,0.007664562669071229,008970
2016-04-07,2252,2285,2218,2244,659394,0.00402684563758382,008970
2016-04-08,2244,2244,2201,2227,436379,-0.007575757575757569,008970
