Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,9644,9801,9526,9527,25620,-0.023172357223418483,183190
2016-01-05,9261,9752,9261,9743,59890,0.02267240474441068,183190
2016-01-06,9752,10077,9634,9930,95170,0.01919326696089496,183190
2016-01-07,9929,9929,9526,9782,64500,-0.014904330312185299,183190
2016-01-08,9644,9781,9487,9635,18000,-0.01502760171744022,183190
2016-01-11,9516,9624,9457,9487,23580,-0.015360664244940314,183190
2016-01-12,9487,9614,9192,9212,24300,-0.028987034889849217,183190
2016-01-13,9211,9634,9192,9556,33500,0.037342596613113344,183190
2016-01-14,9565,9575,9231,9330,42370,-0.02365006278777726,183190
2016-01-15,9339,9614,9339,9507,26180,0.018971061093247643,183190
2016-01-18,9388,9634,9359,9635,24620,0.013463763542652885,183190
2016-01-19,9634,9703,9477,9556,49400,-0.00819927348209648,183190
2016-01-20,9555,9880,8857,9369,65320,-0.019568857262452943,183190
2016-01-21,9369,9506,9261,9310,18270,-0.006297363646066811,183190
2016-01-22,9310,9487,9172,9281,11560,-0.0031149301825993403,183190
2016-01-25,9261,9280,9113,9114,20820,-0.017993750673418796,183190
2016-01-26,9113,9310,8985,9064,9720,-0.0054860653938995085,183190
2016-01-27,9064,9349,9015,9123,64430,0.006509267431597632,183190
2016-01-28,9123,9231,9025,9045,34180,-0.008549819138441328,183190
2016-01-29,9054,9202,9054,9084,31840,0.0043117744610281505,183190
2016-02-01,9172,9172,9015,9045,62300,-0.004293262879788595,183190
2016-02-02,8995,9369,8975,9084,67630,0.0043117744610281505,183190
2016-02-03,9084,9143,8936,8956,21550,-0.014090708938793495,183190
2016-02-04,8985,9162,8985,9133,18080,0.019763287181777667,183190
2016-02-05,9133,9211,9044,9104,8800,-0.0031752983685535696,183190
2016-02-11,8995,9241,8867,8927,21530,-0.019442003514938522,183190
2016-02-12,8877,8926,8435,8632,41240,-0.03304581606362722,183190
2016-02-15,8671,9231,8671,9064,40150,0.05004633920296575,183190
2016-02-16,9074,9162,8887,8927,29100,-0.015114739629302765,183190
2016-02-17,8926,8926,8759,8799,35020,-0.014338523580150087,183190
2016-02-18,8798,9113,8798,8956,18050,0.01784293669735204,183190
2016-02-19,8995,9123,8769,9035,30480,0.008820902188477087,183190
2016-02-22,9044,9152,8956,9094,33310,0.0065301604869949514,183190
2016-02-23,9093,9251,9005,9251,25870,0.017264130195733474,183190
2016-02-24,9192,9192,8956,8966,26020,-0.030807480272402987,183190
2016-02-25,8926,9280,8926,9232,14510,0.029667633281284855,183190
2016-02-26,9172,9221,8985,9114,19360,-0.012781629116117799,183190
2016-02-29,9015,9388,9015,9389,22330,0.030173359666447297,183190
2016-03-02,9231,9408,9231,9340,45640,-0.005218873149430148,183190
2016-03-03,9339,9408,9261,9409,34160,0.007387580299785812,183190
2016-03-04,9398,9408,9192,9281,40750,-0.013603996173876087,183190
2016-03-07,9290,9437,8749,9389,62960,0.011636677082210944,183190
2016-03-08,9378,9546,9241,9546,35120,0.016721695601235487,183190
2016-03-09,9369,9506,9369,9438,39980,-0.011313639220616012,183190
2016-03-10,9437,9555,9378,9438,80470,0.0,183190
2016-03-11,9349,9634,9329,9497,54790,0.00625132443314258,183190
2016-03-14,9496,9496,9260,9300,69540,-0.020743392650310666,183190
2016-03-15,9310,9418,9172,9271,18200,-0.0031182795698925236,183190
2016-03-16,9270,9270,9044,9133,59220,-0.014885125660662246,183190
2016-03-17,9133,9192,8936,8946,113600,-0.020475199824811163,183190
2016-03-18,8946,8975,8739,8740,176610,-0.023027051196065296,183190
2016-03-21,8798,8838,8749,8809,89510,0.007894736842105177,183190
2016-03-22,8818,8916,8818,8887,53360,0.008854580542626778,183190
2016-03-23,8887,9005,8887,8976,68470,0.010014628108472978,183190
2016-03-24,9015,9162,9015,9064,88080,0.009803921568627416,183190
2016-03-25,9133,9241,9133,9192,45440,0.014121800529567574,183190
2016-03-28,9280,9329,9044,9055,87110,-0.014904264577893844,183190
2016-03-29,9054,9162,8975,9114,65520,0.0065157371617889925,183190
2016-03-30,9123,9280,9054,9271,80850,0.01722624533684436,183190
2016-03-31,9270,9280,9054,9281,73820,0.0010786322942508697,183190
2016-04-01,9231,9536,9162,9212,163360,-0.0074345436914126095,183190
2016-04-04,9339,9437,9280,9350,61480,0.014980460269214069,183190
2016-04-05,9506,9506,9182,9409,90140,0.006310160427807521,183190
2016-04-06,9526,9526,9172,9399,89540,-0.0010628122010840624,183190
2016-04-07,9526,9526,9270,9458,47050,0.006277263538674305,183190
2016-04-08,9526,9614,9261,9595,150530,0.014485091985620535,183190
2016-04-11,9536,9880,9437,9831,217120,0.02459614382490871,183190
2016-04-12,9831,9831,9359,9458,205580,-0.037941206387956505,183190
2016-04-14,9467,9831,9437,9831,112510,0.039437513216324716,183190
2016-04-15,9831,9831,9546,9546,87040,-0.028989929813854176,183190
2016-04-18,9546,9624,9388,9458,55320,-0.009218520846427825,183190
2016-04-19,9467,9555,9359,9438,75580,-0.0021146119687037723,183190
2016-04-20,9437,9536,9241,9271,81110,-0.017694426785335837,183190
2016-04-21,9320,9349,9211,9320,39740,0.005285298241829439,183190
2016-04-22,9437,9663,9300,9635,83060,0.033798283261802675,183190
2016-04-25,9634,9929,9546,9831,86680,0.020342501297353488,183190
2016-04-26,9929,10224,9762,9831,116060,0.0,183190
2016-04-27,9831,10027,9782,9831,86440,0.0,183190
2016-04-28,9880,10421,9782,10323,221710,0.05004577357339035,183190
2016-04-29,10224,10863,10175,10618,198830,0.028576964060835097,183190
2016-05-02,10666,10666,10126,10323,84270,-0.027783009983047613,183190
2016-05-03,10126,10371,10077,10175,85130,-0.014336917562724039,183190
2016-05-04,10027,10175,9801,9831,145340,-0.033808353808353786,183190
2016-05-09,9831,10126,9801,10077,70850,0.025022886786695064,183190
2016-05-10,10126,10421,9831,10175,82910,0.009725116602163242,183190
2016-05-11,10224,10224,9929,9979,29930,-0.019262899262899258,183190
2016-05-12,9978,10273,9880,10175,63590,0.01964124661789768,183190
2016-05-13,10322,10322,9929,10175,58190,0.0,183190
2016-05-16,10175,10175,9496,9595,238120,-0.057002457002456985,183190
2016-05-17,9605,9605,8848,9064,260910,-0.05534132360604482,183190
2016-05-18,9074,9103,8995,9074,74220,0.0011032656663725326,183190
2016-05-19,9034,9074,8877,8946,184720,-0.01410623760193963,183190
2016-05-20,8877,9093,8877,8956,69360,0.001117818019226391,183190
2016-05-23,8946,8946,8680,8701,93190,-0.02847253238052705,183190
2016-05-24,8710,8828,8700,8750,56050,0.005631536604987941,183190
2016-05-25,8808,8867,8739,8799,35340,0.005600000000000049,183190
2016-05-26,8857,8857,8641,8652,72850,-0.01670644391408116,183190
2016-05-27,8739,8739,8484,8563,55550,-0.010286638927415659,183190
2016-05-30,8562,8631,8504,8543,29820,-0.0023356300362022964,183190
2016-05-31,8553,8602,8484,8583,33660,0.004682195949900603,183190
2016-06-01,8582,8779,8464,8750,83930,0.0194570662938367,183190
2016-06-02,8749,8759,8592,8711,59020,-0.004457142857142826,183190
2016-06-03,8661,8828,8651,8779,32530,0.007806222018138076,183190
2016-06-07,8749,8857,8730,8828,44650,0.005581501309944281,183190
2016-06-08,8798,8897,8621,8730,102280,-0.011101042138649708,183190
2016-06-09,8671,8730,8464,8484,116610,-0.028178694158075612,183190
2016-06-10,8484,8513,8032,8209,272320,-0.03241395568128247,183190
2016-06-13,8209,8209,7963,8121,163720,-0.010719941527591703,183190
