Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,24574,24763,23931,23932,58551,-0.026125172947017217,210980
2016-01-05,23439,24270,23439,23818,67538,-0.004763496573625292,210980
2016-01-06,23818,24271,23288,23856,87591,0.0015954320261986066,210980
2016-01-07,23552,24081,22796,22797,67231,-0.04439134808853118,210980
2016-01-08,22305,24195,21776,23251,118154,0.019914901083475822,210980
2016-01-11,23024,23175,21851,22722,51123,-0.02275170960388806,210980
2016-01-12,22720,23363,22531,23137,36354,0.018264237303054376,210980
2016-01-13,23137,24650,22645,24310,202335,0.050698016164584914,210980
2016-01-14,24044,24535,23817,24536,30303,0.00929658576717407,210980
2016-01-15,24573,24762,24233,24536,68863,0.0,210980
2016-01-18,23856,24914,23478,24877,101972,0.013897945875448237,210980
2016-01-19,24687,25254,24460,25028,56677,0.0060698637295493185,210980
2016-01-20,25027,25141,23779,24801,62053,-0.009069841777209486,210980
2016-01-21,24347,24876,24309,24461,18219,-0.013709124632071301,210980
2016-01-22,24385,24763,23931,24234,56305,-0.009280078492293842,210980
2016-01-25,24385,24574,23856,23932,40428,-0.01246183048609395,210980
2016-01-26,23856,24196,23780,24121,24089,0.007897375898378689,210980
2016-01-27,23969,24460,23704,24234,36764,0.004684714564072712,210980
2016-01-28,24346,24346,23439,23818,76312,-0.01716596517289759,210980
2016-01-29,23779,24687,23704,24612,71485,0.03333613233688815,210980
2016-02-01,24688,24801,24008,24008,44793,-0.024540874370225896,210980
2016-02-02,24308,24573,23590,24158,52483,0.006247917360879818,210980
2016-02-03,24157,24233,23666,23780,38671,-0.01564699064492092,210980
2016-02-04,23591,24385,22834,24045,117637,0.01114381833473499,210980
2016-02-05,24195,24195,23137,23629,74946,-0.01730089415678937,210980
2016-02-11,22608,23364,22608,23062,16607,-0.023995937195818717,210980
2016-02-12,22722,23024,21323,21588,56465,-0.06391466481658137,210980
2016-02-15,22003,22268,21134,22193,92035,0.028024828608486096,210980
2016-02-16,22193,22533,21814,22193,64287,0.0,210980
2016-02-17,22192,22267,21625,22155,51813,-0.0017122516108682984,210980
2016-02-18,22041,22229,21171,22117,183284,-0.0017151884450462562,210980
2016-02-19,21927,22229,21662,22003,38914,-0.00515440611294482,210980
2016-02-22,22684,22684,21738,22609,97127,0.02754169885924651,210980
2016-02-23,22684,23667,22684,23327,98387,0.03175726480605068,210980
2016-02-24,23363,24270,23099,24196,80290,0.037252968662922825,210980
2016-02-25,23932,24196,23591,24008,34975,-0.007769879318895723,210980
2016-02-26,23968,24233,23514,24196,39504,0.007830723092302483,210980
2016-02-29,24157,24157,23439,24045,61815,-0.006240700942304556,210980
2016-03-02,24044,24460,23628,24461,105811,0.01730089415678937,210980
2016-03-03,24460,24573,23931,24045,52536,-0.017006663668697075,210980
2016-03-04,23818,24158,23667,24008,43794,-0.0015387814514452591,210980
2016-03-07,23818,24196,23629,24083,24550,0.003123958680439909,210980
2016-03-08,23818,24120,23629,23894,31466,-0.007847859485944464,210980
2016-03-09,23893,24838,23855,24839,89309,0.039549677743366596,210980
2016-03-10,24876,25368,24536,24877,74221,0.0015298522484801236,210980
2016-03-11,24688,24877,24196,24386,69308,-0.01973710656429639,210980
2016-03-14,24158,24536,23440,23894,85500,-0.020175510538833707,210980
2016-03-15,23704,24082,23666,23894,66806,0.0,210980
2016-03-16,23892,23892,23514,23780,49082,-0.0047710722357077184,210980
2016-03-17,23779,23968,23364,23402,50566,-0.015895710681244735,210980
2016-03-18,23364,23553,22872,23327,52356,-0.003204854285958514,210980
2016-03-21,23327,23515,22457,23365,93563,0.0016290135894028168,210980
2016-03-22,22986,23061,22494,22495,60469,-0.03723518082602184,210980
2016-03-23,22684,22948,22268,22722,65876,0.01009113136252493,210980
2016-03-24,22569,22683,22267,22381,32406,-0.015007481735762718,210980
2016-03-25,22154,22418,22116,22268,21901,-0.005048925427818207,210980
2016-03-28,22041,22381,22041,22117,21233,-0.00678103107598349,210980
2016-03-29,22116,22116,21700,21890,79904,-0.010263598137179586,210980
2016-03-30,22041,22116,21285,21739,86208,-0.006898126998629461,210980
2016-03-31,21927,21927,21058,21663,122307,-0.003496020976125891,210980
2016-04-01,21700,21700,20793,21247,153122,-0.01920324978073218,210980
2016-04-04,21285,22193,21020,22193,96105,0.04452393279051159,210980
2016-04-05,22079,22079,21436,21588,66077,-0.02726084801513995,210980
2016-04-06,21511,21587,20982,21285,83314,-0.014035575319621962,210980
2016-04-07,21208,21208,20680,20680,79519,-0.028423772609819098,210980
2016-04-08,20717,21663,19583,21550,192065,0.04206963249516438,210980
2016-04-11,21473,21473,20452,20756,82482,-0.03684454756380506,210980
2016-04-12,20716,20716,20112,20188,108219,-0.02736558103680864,210980
2016-04-14,20187,20566,19960,20188,60467,0.0,210980
2016-04-15,19999,20452,19696,20340,88268,0.007529225282346008,210980
2016-04-18,20225,20603,19885,20188,84174,-0.007472959685349112,210980
2016-04-19,20339,20945,19961,20794,75529,0.030017832375668796,210980
2016-04-20,20831,20831,20264,20416,75573,-0.01817832066942382,210980
2016-04-21,20415,21172,20415,21172,77409,0.037029780564263426,210980
2016-04-22,21171,21284,20793,20869,49031,-0.014311354619308547,210980
2016-04-25,20982,21284,20755,21096,44048,0.010877377928985688,210980
2016-04-26,21133,21284,20755,20831,54158,-0.012561623056503657,210980
2016-04-27,20830,21208,20528,20831,58840,0.0,210980
2016-04-28,21133,21966,20793,21588,81555,0.036340070087849785,210980
2016-04-29,21663,21927,21246,21663,33569,0.0034741523068371194,210980
2016-05-02,21662,21814,21020,21096,35026,-0.026173660157872924,210980
2016-05-03,21133,21133,20528,20869,51386,-0.01076033371255214,210980
2016-05-04,20868,20868,20566,20718,20783,-0.007235612631175448,210980
2016-05-09,20529,20794,20529,20794,26591,0.003668307751713451,210980
2016-05-10,20604,21323,20566,21323,37808,0.02544003077810908,210980
2016-05-11,21360,21473,20982,21361,29447,0.0017821132110866778,210980
2016-05-12,21171,21436,21058,21361,20347,0.0,210980
2016-05-13,21663,21663,21058,21437,31896,0.0035578858667666413,210980
2016-05-16,21361,21588,20945,21399,44763,-0.001772636096468716,210980
2016-05-17,21474,21625,21133,21588,47319,0.008832188420019538,210980
2016-05-18,21587,21738,21398,21512,25349,-0.0035204743375949477,210980
2016-05-19,21588,21588,21020,21172,25483,-0.015805132019338086,210980
2016-05-20,21058,21473,20755,21096,32916,-0.00358964670319295,210980
2016-05-23,21095,21171,20793,20869,19957,-0.01076033371255214,210980
2016-05-24,20906,20944,20490,20642,30096,-0.010877377928985577,210980
2016-05-25,20603,21246,20339,21209,38544,0.027468268578626054,210980
2016-05-26,21285,21550,20982,21399,24094,0.008958461030694531,210980
2016-05-27,21171,21738,21171,21588,24158,0.008832188420019538,210980
2016-05-30,21625,21663,21172,21399,13482,-0.008754863813229541,210980
2016-05-31,21133,21624,20906,21625,48230,0.010561241179494418,210980
2016-06-01,21549,21701,21285,21285,31167,-0.015722543352601148,210980
2016-06-02,21133,21398,20793,21058,22011,-0.010664787408973475,210980
2016-06-03,21058,21246,20830,21134,14227,0.003609079684680383,210980
2016-06-07,20982,21587,20982,21550,15769,0.019683921642850377,210980
2016-06-08,21549,22154,21360,22079,47573,0.024547563805104478,210980
2016-06-09,21965,22305,21965,22003,35262,-0.003442184881561672,210980
2016-06-10,22003,22645,21927,22495,57884,0.022360587192655546,210980
2016-06-13,22645,22871,22002,22759,28327,0.01173594132029332,210980
2016-06-14,22759,22948,22154,22533,41533,-0.009930137528010863,210980
2016-06-15,22684,22911,22117,22193,36945,-0.015088980606221991,210980
2016-06-16,22381,22381,21701,22193,34121,0.0,210980
2016-06-17,22192,22532,21133,21512,84318,-0.030685351236876546,210980
2016-06-20,21511,21663,21209,21663,30261,0.00701933804388255,210980
2016-06-21,21663,21663,21058,21172,75737,-0.02266537414023917,210980
2016-06-22,21058,21663,20907,21399,31720,0.010721707916115708,210980
2016-06-23,21511,21511,20528,20945,59883,-0.021215944670311737,210980
2016-06-24,20944,21094,19318,19810,87303,-0.05418954404392451,210980
2016-06-27,19507,19772,19280,19697,33397,-0.0057041898031297,210980
2016-06-28,19696,20074,19394,20075,29865,0.019190739706554272,210980
2016-06-29,20528,20906,20377,20491,57051,0.020722291407222926,210980
2016-06-30,20755,20944,20490,20869,45171,0.018447123127226517,210980
2016-07-01,20717,21360,20717,21285,28285,0.019933873209066144,210980
2016-07-04,21171,21701,21096,21588,38062,0.014235377026074802,210980
2016-07-05,21474,21474,21247,21399,21063,-0.008754863813229541,210980
2016-07-06,21171,21171,20415,20491,44082,-0.04243188934062336,210980
2016-07-07,20680,20680,19848,20416,66921,-0.0036601434776243336,210980
2016-07-08,20226,20264,19734,19886,58535,-0.02596003134796243,210980
2016-07-11,19847,19885,19583,19697,53798,-0.009504173790606418,210980
2016-07-12,19545,20074,19508,19962,48530,0.013453825455653101,210980
2016-07-13,19848,19999,19545,19962,60924,0.0,210980
2016-07-14,19735,19962,19660,19660,53020,-0.015128744614768097,210980
2016-07-15,19659,19697,19205,19357,62187,-0.015412004069175977,210980
2016-07-18,19357,19357,18979,18979,66892,-0.01952781939350101,210980
2016-07-19,19091,19280,18770,18846,67303,-0.007007745402813681,210980
2016-07-20,18771,18941,18525,18809,63500,-0.001963281332908795,210980
2016-07-21,18751,19091,18524,18525,87637,-0.015099154660003222,210980
2016-07-22,18486,19280,18222,19092,63558,0.030607287449392784,210980
2016-07-25,18940,19394,18808,19130,44096,0.001990362455478678,210980
2016-07-26,19130,19470,18543,18752,106823,-0.01975953998954527,210980
2016-07-27,18940,18940,18543,18695,27803,-0.003039675767918082,210980
2016-07-28,18524,19356,18524,19206,74249,0.027333511634126673,210980
2016-07-29,19204,19469,18826,19054,46522,-0.007914193481203813,210980
2016-08-01,19394,19734,19205,19508,103288,0.023827017948987006,210980
2016-08-02,19696,19885,19281,19735,48928,0.011636251794135744,210980
2016-08-03,19620,19658,19053,19092,51922,-0.032581707626045064,210980
2016-08-04,19205,19243,18978,19168,26970,0.003980724910957578,210980
2016-08-05,19017,19357,18903,19017,23537,-0.007877712854757912,210980
2016-08-08,18978,19167,18808,18903,21975,-0.005994636377977591,210980
2016-08-09,18826,19016,18600,18846,35363,-0.003015394381844172,210980
2016-08-10,18789,19091,18732,18771,23290,-0.003979624323463882,210980
2016-08-11,18733,19054,18525,19017,40617,0.013105322039316025,210980
2016-08-12,18903,19167,18827,18941,33546,-0.003996424251985098,210980
2016-08-16,18941,19017,18789,18809,24715,-0.006969009028034434,210980
2016-08-17,18695,18752,18544,18620,28348,-0.010048381094157066,210980
2016-08-18,18675,18808,18430,18676,27748,0.003007518796992459,210980
2016-08-19,18675,18940,18638,18657,24890,-0.0010173484686227807,210980
2016-08-22,18675,18808,18524,18525,22637,-0.007075092458594612,210980
2016-08-23,18449,18638,18336,18336,32168,-0.01020242914979752,210980
2016-08-24,18241,18657,18166,18639,29451,0.01652486910994755,210980
2016-08-25,18638,18865,18524,18790,25476,0.008101292987821251,210980
2016-08-26,18865,18884,18600,18620,14745,-0.009047365620010628,210980
2016-08-29,18449,18638,18146,18374,30098,-0.013211600429645531,210980
2016-08-30,18203,18846,18146,18809,29087,0.023674757809948765,210980
2016-08-31,18582,18846,18260,18639,25832,-0.009038226380987835,210980
2016-09-01,18411,18978,18354,18828,35162,0.01014002897151145,210980
2016-09-02,18714,19054,18582,19017,26054,0.010038240917781938,210980
2016-09-05,19016,19129,18903,18941,27379,-0.003996424251985098,210980
2016-09-06,18808,19129,18638,18771,30612,-0.008975238899741278,210980
2016-09-07,18639,18865,18544,18639,31517,-0.00703212402109632,210980
2016-09-08,18582,18639,18260,18431,31252,-0.011159396963356438,210980
2016-09-09,18240,18486,18146,18298,31998,-0.007216103304215737,210980
2016-09-12,17787,18392,17787,18374,36298,0.004153459394469428,210980
