Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,1915,1915,1794,1810,108601,-0.041313559322033844,005070
2016-01-05,1787,1858,1752,1850,106170,0.022099447513812098,005070
2016-01-06,1865,1865,1790,1831,90937,-0.010270270270270276,005070
2016-01-07,1830,1855,1745,1760,139930,-0.03877662479519384,005070
2016-01-08,1715,1754,1686,1756,73317,-0.002272727272727315,005070
2016-01-11,1740,1765,1701,1735,40560,-0.011958997722095632,005070
2016-01-12,1716,1752,1706,1706,48098,-0.016714697406340018,005070
2016-01-13,1707,1750,1707,1738,49181,0.01875732708089095,005070
2016-01-14,1736,2122,1707,1881,956950,0.08227848101265822,005070
2016-01-15,1893,1914,1793,1806,283506,-0.03987240829346095,005070
2016-01-18,1804,1819,1700,1767,92336,-0.021594684385382035,005070
2016-01-19,1751,1808,1744,1756,111305,-0.006225240520656428,005070
2016-01-20,1754,1783,1701,1709,96007,-0.026765375854214124,005070
2016-01-21,1715,1780,1679,1709,74710,0.0,005070
2016-01-22,1729,1764,1700,1738,81141,0.016968987712112416,005070
2016-01-25,1730,1773,1730,1771,59529,0.018987341772152,005070
2016-01-26,1768,1804,1736,1767,71213,-0.0022586109542631627,005070
2016-01-27,1776,1791,1716,1753,89365,-0.007923033389926393,005070
2016-01-28,1737,1787,1734,1753,27538,0.0,005070
2016-01-29,1750,1775,1729,1749,32566,-0.0022818026240730704,005070
2016-02-01,1769,1769,1673,1674,104391,-0.04288164665523153,005070
2016-02-02,1644,1690,1641,1645,85024,-0.01732377538829155,005070
2016-02-03,1621,1642,1567,1621,103483,-0.014589665653495398,005070
2016-02-04,1623,1648,1605,1606,43484,-0.009253547193090683,005070
2016-02-05,1604,1643,1590,1627,31784,0.013075965130759704,005070
2016-02-11,1583,1623,1540,1570,68711,-0.03503380454824834,005070
2016-02-12,1540,1573,1434,1456,79517,-0.07261146496815285,005070
2016-02-15,1494,1529,1465,1524,36330,0.04670329670329676,005070
2016-02-16,1559,1602,1538,1596,21866,0.04724409448818889,005070
2016-02-17,1576,1645,1552,1567,60830,-0.018170426065162948,005070
2016-02-18,1576,1633,1569,1606,48901,0.024888321633695032,005070
2016-02-19,1598,1641,1598,1631,35504,0.015566625155666314,005070
2016-02-22,1614,1649,1603,1621,15393,-0.006131207847946074,005070
2016-02-23,1621,1652,1610,1621,37607,0.0,005070
2016-02-24,1620,1644,1616,1631,66077,0.0061690314620603814,005070
2016-02-25,1627,1645,1610,1614,55593,-0.010423053341508282,005070
2016-02-26,1645,1645,1596,1614,21392,0.0,005070
2016-02-29,1584,1626,1584,1610,36992,-0.0024783147459727095,005070
2016-03-02,1615,1665,1579,1645,48191,0.021739130434782705,005070
2016-03-03,1651,1801,1630,1692,167447,0.02857142857142847,005070
2016-03-04,1823,2002,1709,1717,357567,0.014775413711583862,005070
2016-03-07,1717,1734,1695,1717,109232,0.0,005070
2016-03-08,1697,1735,1697,1731,39810,0.00815375655212569,005070
2016-03-09,1708,1776,1698,1760,44533,0.01675332177931832,005070
2016-03-10,1750,1757,1718,1731,42547,-0.01647727272727273,005070
2016-03-11,1715,1754,1715,1756,57853,0.01444251877527436,005070
2016-03-14,1773,1800,1736,1778,109642,0.01252847380410027,005070
2016-03-15,1808,1814,1722,1738,45382,-0.022497187851518552,005070
2016-03-16,1729,1786,1689,1738,37396,0.0,005070
2016-03-17,1754,1765,1723,1742,55565,0.0023014959723819395,005070
2016-03-18,1764,1775,1715,1756,18215,0.008036739380022917,005070
2016-03-21,1754,1769,1726,1727,27604,-0.016514806378132074,005070
2016-03-22,1730,1758,1716,1746,33289,0.011001737116386856,005070
2016-03-23,1747,1765,1723,1742,33935,-0.002290950744558984,005070
2016-03-24,1739,1761,1722,1731,33458,-0.006314580941446657,005070
2016-03-25,1734,1791,1734,1760,57520,0.01675332177931832,005070
2016-03-28,1757,1832,1751,1824,103233,0.036363636363636376,005070
2016-03-29,1851,1886,1815,1885,62103,0.03344298245614041,005070
2016-03-30,1887,1895,1849,1850,63426,-0.018567639257294433,005070
