Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,220314,223939,216689,218258,41276,0.004491858506457058,025560
2016-01-05,213430,228453,212907,220698,109703,0.011179429849077716,025560
2016-01-06,219896,223503,211077,216794,51949,-0.017689331122166974,025560
2016-01-07,216985,220105,211809,213378,40807,-0.015756893640967884,025560
2016-01-08,208428,215155,201683,209474,59360,-0.018296169239565452,025560
2016-01-11,208427,214126,207399,208968,32038,-0.002415574247877972,025560
2016-01-12,208532,212157,206963,207504,22080,-0.007005857356150225,025560
2016-01-13,208985,213638,208462,208480,29586,0.00470352378749328,025560
2016-01-14,206876,211024,204802,208968,27488,0.0023407521105140994,025560
2016-01-15,208741,210797,202519,204088,29479,-0.02335285785383412,025560
2016-01-18,200323,201351,196175,197744,29829,-0.031084630159538995,025560
2016-01-19,198528,204227,196959,201648,32063,0.019742697629258066,025560
2016-01-20,200584,201613,188140,193352,36198,-0.04114099817503769,025560
2016-01-21,189639,200515,188594,194328,39544,0.005047788489387139,025560
2016-01-22,195948,198022,190249,192864,23108,-0.007533654439916049,025560
2016-01-25,193787,198458,192219,194328,22418,0.007590841214534683,025560
2016-01-26,193979,196558,190859,191400,21842,-0.015067308879831987,025560
2016-01-27,191870,195495,190842,191888,22486,0.0025496342737723054,025560
2016-01-28,190842,193421,190319,191888,14585,0.0,025560
2016-01-29,192498,192498,188873,189919,16780,-0.010261194029850706,025560
2016-02-01,190981,203443,188384,197744,124114,0.041201775493763027,025560
2016-02-02,198963,203111,193264,194328,39782,-0.01727486042560078,025560
2016-02-03,195234,195234,187949,187984,32426,-0.03264583590630277,025560
2016-02-04,188907,191504,187879,189448,18643,0.007787896842284425,025560
2016-02-05,190040,190040,187443,187984,16786,-0.0077277142012583955,025560
2016-02-11,180820,208288,175121,194328,146619,0.03374755298323251,025560
2016-02-12,193944,197064,176306,183592,57592,-0.0552467992260508,025560
2016-02-15,183452,188628,183452,185544,29213,0.010632271558673523,025560
2016-02-16,185544,188646,183470,185039,27354,-0.002721726382960421,025560
2016-02-17,185596,188716,183522,184063,22677,-0.0052745637406168555,025560
2016-02-18,185491,188594,184463,186032,23464,0.010697424251479015,025560
2016-02-19,185997,188594,184463,186032,20456,0.0,025560
2016-02-22,186049,187600,183975,185544,18609,-0.002623204609959573,025560
2016-02-23,187077,189674,184498,185544,38836,0.0,025560
2016-02-24,186067,187095,184498,185039,20355,-0.002721726382960421,025560
2016-02-25,186537,188594,184463,186032,33350,0.005366436264787389,025560
2016-02-26,185544,187077,184498,185544,14774,-0.002623204609959573,025560
2016-02-29,186537,188088,184968,186032,22384,0.002630103910662651,025560
2016-03-02,186537,187042,184968,186032,15348,0.0,025560
2016-03-03,186990,204610,186990,195304,244699,0.049840887589232,025560
2016-03-04,196872,197900,192219,194816,38320,-0.0024986687420636144,025560
