Date,Open,High,Low,Close,Volume,Change,Code
2016-01-04,9231,9231,8780,8931,16529,-0.019756338491932812,007460
2016-01-05,8675,8990,8630,8856,19868,-0.008397715821296559,007460
2016-01-06,8780,9066,8539,8871,19628,0.0016937669376693165,007460
2016-01-07,8855,8855,8329,8495,24333,-0.04238530041708943,007460
2016-01-08,8314,8645,8028,8480,23413,-0.0017657445556209517,007460
2016-01-11,8299,8690,8254,8269,10038,-0.024882075471698073,007460
2016-01-12,8299,8840,8269,8540,16052,0.032773007618817296,007460
2016-01-13,8825,8825,8419,8525,11519,-0.0017564402810303914,007460
2016-01-14,8254,8930,8254,8795,14876,0.031671554252199474,007460
2016-01-15,8735,8870,8494,8630,5210,-0.018760659465605456,007460
2016-01-18,8600,8630,8419,8585,4987,-0.005214368482039378,007460
2016-01-19,8660,8660,8329,8374,10110,-0.024577751892836397,007460
2016-01-20,8374,8554,7818,8149,15947,-0.026868879866252637,007460
2016-01-21,8118,8299,7983,8044,7898,-0.012885016566449914,007460
2016-01-22,8209,8359,7953,8329,8785,0.0354301342615615,007460
2016-01-25,8660,8660,7998,8194,10100,-0.016208428382759044,007460
2016-01-26,7968,8103,7758,7969,19731,-0.027459116426653662,007460
2016-01-27,7968,8269,7788,8014,3357,0.005646881666457437,007460
2016-01-28,7848,8224,7622,7938,13667,-0.009483404042924914,007460
2016-01-29,7833,8148,7833,8134,3281,0.024691358024691468,007460
2016-02-01,8058,8209,7893,7893,6645,-0.029628718957462552,007460
2016-02-02,7908,8148,7848,8059,4003,0.021031293551247998,007460
2016-02-03,7908,8179,7803,7953,7433,-0.01315299664970837,007460
2016-02-04,7848,8073,7818,7969,9244,0.0020118194392053645,007460
2016-02-05,7833,8194,7833,8059,3847,0.011293763332915097,007460
2016-02-11,7968,7968,7758,7833,3735,-0.02804318153617069,007460
2016-02-12,7637,7803,7096,7593,11704,-0.030639601685178097,007460
2016-02-15,7577,7953,7397,7758,8747,0.021730541288028427,007460
2016-02-16,7923,7923,7697,7803,6726,0.0058004640371229765,007460
2016-02-17,7712,7773,7066,7487,43267,-0.04049724464949378,007460
2016-02-18,7773,7773,7081,7081,31135,-0.05422732736743685,007460
